Id,Label
nm0156023,Jorge Cherques
nm0255065,Robin Ellis
nm0009368,Josef Abrhám
nm0474400,Juraj Kukura
nm0560589,Waldemar Matuska
nm0000493,Jack Lemmon
nm0001128,Alain Delon
nm0041509,Michel Auclair
nm0722558,Teddy Rhodin
nm0944209,Stefan Wånggren
nm0959819,Birger Åsander
nm0361757,Yoshio Harada
nm0549457,Akaji Maro
nm0581103,Mario Merola
nm0004646,Antonio Sabato
nm0061309,Rik Battaglia
nm0281916,Paul Flessa
nm0445630,Fred A. Keller
nm0570213,James McGuire
nm0664218,Spede Pasanen
nm0517978,Vesa-Matti Loiri
nm0758741,Simo Salminen
nm0455797,Heikki Kinnunen
nm0648107,Mats Olsson
nm0526458,Roger Lundgren
nm0699800,Vladimir Puchkov
nm0824238,Evgeniy Steblov
nm0631110,Esa Niemelä
nm0392214,Tony Holmström
nm0028922,Vadim Andreev
nm0700127,Mikhail Pugovkin
nm0911542,Fred Ward
nm0006774,Joshua Sinclair
nm0002216,Yves Robert
nm0078712,Dominique Besnehard
nm0217570,Fred Delmare
nm0775796,Günter Schubert
nm0070767,Dirk Benedict
nm0373811,Robert Hegyes
nm0723084,Rene Ricard
nm0942875,Tom Wright
nm0593317,Eric Mitchell
nm0561284,Jacques Maury
nm0487022,Victor Lanoux
nm0099084,Patrick Bouchitey
nm0487254,Gérard Lanvin
nm0513731,Dennis Lipscomb
nm0573481,Sam McMurray
nm0909882,Terry Walsh
nm0079916,Hermann Beyer
nm0725250,Gottfried Richter
nm0477983,Dietrich Körner
nm0287530,Massimo Foschi
nm0023013,Walter George Alton
nm0000587,Donald Pleasence
nm0297450,Miguel Ángel Fuentes
nm0500038,Ron Leibman
nm0114894,Wendell Brown
nm0001494,Ralph Macchio
nm0162906,Tommy Citera
nm0000237,John Travolta
nm0001277,Scott Glenn
nm0529237,Piotr Lysak
nm0487493,Andrzej Lapicki
nm0000621,Kurt Russell
nm0912001,Jack Warden
nm0334057,Gerrit Graham
nm0574433,Frank McRae
nm0041888,Karel Augusta
nm0442454,Aki Kaurismäki
nm0386735,Juuso Hirvikangas
nm0511382,Lars Lindberg
nm0407720,Viktor Ilichyov
nm0493724,Aleksandr Lazarev
nm0720277,Antonio Resines
nm0011726,Walter Addison
nm0069485,Leonard Belove
nm0254387,Bob Elliott
nm0415221,Nicholas Jacquez
nm0271417,Tom Felleghy
nm0044228,Dionísio Azevedo
nm0016729,Luís Alberto
nm0030125,António Anjos
nm0056628,Luís Barradas
nm0034068,George Ardisson
nm0406608,Narciso Ibáñez Menta
nm0647398,Ventura Oller
nm0142885,Enric Casamitjana
nm0538316,Enric Majó
nm0193733,Enric Cusí
nm0852488,Jack Taylor
nm0308336,Javier Garriga Prous
nm0232504,Tung-Shing Yee
nm0108333,Nicolau Breyner
nm0713999,Alfonso del Real
nm0884844,Paco Valladares
nm0785459,Pastor Serrador
nm0001409,Tchéky Karyo
nm0286612,Christopher Forrest
nm0459325,Paul Klerk
nm0530594,Klaus Löwitsch
nm0547339,Jean-Pierre Marielle
nm0184781,Darry Cowl
nm0699545,Daniel Prévost
nm0951445,Jacques Zabor
nm0189919,Jean Crubelier
nm0284027,Viktor Fokin
nm0650010,Orazio Orlando
nm0691243,Mitica Popescu
nm0224441,Mircea Diaconu
nm0682726,Florin Piersic
nm0547610,Ion Marinescu
nm0201219,Iurie Darie
nm0042683,Jim Auwae
nm0812153,Tilly Soffing
nm0150113,Sylvain Chamarande
nm0643145,Claus Obalski
nm0900756,Michel Vocoret
nm0000056,Paul Newman
nm0001902,Edward Albert
nm0041281,Rene Auberjonois
nm0001545,Dudley Moore
nm0168394,James Coco
nm0761190,Paul Sand
nm0001852,Treat Williams
nm0532683,Gabriel Macht
nm0777589,Jaecki Schwarz
nm0394588,Michael Hordern
nm0577705,Joe Melia
nm0910381,Thorley Walters
nm0648920,Michael Ontkean
nm0181288,Joe Cortese
nm0709142,Nick Ramus
nm0001664,James Remar
nm0935178,James Winkler
nm0625249,Christopher S. Nelson
nm0166388,Eric Clerckx
nm0888820,Willy Vandermeulen
nm0423236,Mike Jittlov
nm0443380,Richard Kaye
nm0157328,Deven Chierighino
nm0836136,Jerzy Stuhr
nm0067859,Zygmunt Bielawski
nm0162159,Bronislaw Cieslak
nm0944134,Wojciech Wysocki
nm0407010,Stanislaw Igar
nm0045891,Jerzy Baczek
nm0066133,Aleksander Bednarz
nm0000037,Gene Kelly
nm0065235,Michael Beck
nm0806277,James Sloyan
nm0849272,Ching Tang
nm0790925,Dean Shek
nm0155582,Ka-Sang Cheng
nm0906206,Wah Cheung
nm0156506,Kwok-Keung Cheung
nm0887701,Vincent Van Patten
nm0132757,Nicholas Campbell
nm0526695,Fong Lung
nm0150921,Hui-Lou Chen
nm0535933,Brandon Maggart
nm0218810,Jeffrey DeMunn
nm0272106,Andy Fenwick
nm0503095,Evgeniy Leonov
nm0883438,Gustáv Valach
nm0392876,Tomás Holý
nm0447515,Josef Kemr
nm0398715,Andrzej Hrydzewicz
nm0755984,Jerzy Sagan
nm0024152,Gerardo Amato
nm0150894,Frankie Chan
nm0418828,Tomasz Jarosinski
nm0117422,Jacek Bryniarski
nm0452609,Krzysztof Kiersznowski
nm0000051,James Mason
nm0662981,Michael Parks
nm0622933,Julián Navarro
nm0764475,Pablo Sanz
nm0708790,Santiago Ramos
nm0260334,Manolo Escobar
nm0302226,Jacques Galipeau
nm0126775,Serge Bélair
nm0260487,Antonio Escudero
nm0729454,Aparicio Rivero
nm0480587,Óscar Ladoire
nm0327983,Luis González Regueral
nm0637434,Jan Nowicki
nm0816868,Søren Spanning
nm0273275,Ángel Fernández Franco
nm0438038,Jan Kanyza
nm0367961,Vlastimil Hasek
nm0632704,Norio Nishikawa
nm0000393,Peter Falk
nm0949350,Burt Young
nm0886695,Flip van Duyn
nm0238815,Wim Dröge
nm0418199,Thijs Janssen
nm0691564,Ger Poppelaars
nm0244296,Lev Durov
nm0556434,Algimantas Masiulis
nm0447556,Geoffrey Kendal
nm0151068,Philip Chan
nm0945817,Shunkai Yan
nm0508536,Wei Li
nm0235551,Juan Dover
nm0145914,Paco Catalá
nm0844861,Carlos Sánchez
nm0272257,Rinus Ferdinandusse
nm0012294,Joop Admiraal
nm0088815,Wim Bloemendaal
nm0098188,Beer Bossu
nm0091307,Jan de Boer
nm0258979,Hans Erich
nm0395121,Mike Horner
nm0798827,Joey Silvera
nm0184051,Victor Couzyn
nm0000071,James Stewart
nm0768455,Philip Sayer
nm0000516,Lee Majors
nm0334941,Henri Grandu
nm0677840,Aleksey Petrenko
nm0739104,Anatoliy Romashin
nm0151755,Kuo-Chu Chang
nm0156875,Charlie Chin
nm0290047,Anthony Franciosa
nm0529543,Jean-Pierre Léaud
nm0434554,Takeshi Kaga
nm0299201,Masato Furuoya
nm0357307,Jun Hamamura
nm0701841,Antonio Pérez Bayod
nm0269981,José Febles
nm0952581,Alfonso Zambrano
nm0335813,José Gras
nm0266739,Ottavio Fanfani
nm0171620,Rolando Colla
nm0185962,Mimmo Craig
nm0006491,Boris Tokarev
nm0623387,Yuriy Nazarov
nm0773967,Olaf Schneider
nm0690610,Gabriel Pontello
nm0074151,Dany Berger
nm0166706,Marino Masé
nm0712022,Siegfried Rauch
nm0104989,Rainer Brandt
nm0202474,Dirk Dautzenberg
nm0511687,Axel Linder
nm0017550,John Alderman
nm0166189,Jake Teague
nm0860658,Ron Thompson
nm0390723,Jerry Holland
nm0067643,Joe Belcher
nm0001162,Griffin Dunne
nm0338867,Michael Greene
nm0381343,Arnold Herzstein
nm0097625,Jean-Marc Bory
nm0167509,Pierre Clémenti
nm0071502,Heinz Bennent
nm0540354,Jean-Pierre Malo
nm0598394,Roland Monod
nm0284379,Jean-Michel Folon
nm0745801,Georges Rouquier
nm0628017,Barry Newman
nm0732468,Chris Robinson
nm0508293,Thierry Lhermitte
nm0188588,Bernard Crombey
nm0146672,Manuel Cavaco
nm0250546,Pedro Efe
nm0431851,John Judd
nm0235370,Cheik Doukouré
nm0261441,Gérard Essomba
nm0196834,André Daguenet
nm0048122,Sidiki Bakaba
nm0069439,Pierre Belot
nm0126763,Meyong Békaté
nm0138887,Michel Carnoy
nm0759334,Gregor Salvatin
nm0747365,Guy Royer
nm0946179,Jean Yanne
nm0644796,Philippe Ogouz
nm0903901,Yorgo Voyagis
nm0759395,Renato Salvatori
nm0319153,Hans-Peter Kremser
nm0833503,Peter Strasser
nm0885425,Francisco Javier Valtuille
nm0885426,Luis María Valtuille
nm0116091,Philippe Bruneau
nm0001418,David Keith
nm0510317,Denis Lill
nm0769265,Mario Scarpetta
nm0056593,Gianfranco Barra
nm0603999,Jaime Moreno
nm0431369,Àngel Jové
nm0134594,Cantinflas
nm0035413,Joan Armengol
nm0502464,David Leon
nm0919309,Mitch Weissman
nm0853831,Tom Teeley
nm0144801,Ralph Castelli
nm0244707,André Dussollier
nm0040545,Féodor Atkine
nm0740067,Maurice Ronet
nm0405695,Paul Hébert
nm0861075,R.H. Thomson
nm0460329,Philippe Klébert
nm0217880,Xavier Deluc
nm0586418,Aleksandr Mikhaylov
nm0089882,Graeme Blundell
nm0844002,Henri Szeps
nm0835628,Aaron Stuart
nm0247624,Jon Martin
nm0456093,Raj Kiran
nm0961039,Raymond van Haaf
nm0472941,Jan Kruyk
nm0960828,Dik van Dodewaard
nm0176161,Hub Consten
nm0157378,Chih-Ching Yang
nm0408476,Rafael Inclán
nm0145713,Víctor Manuel Castro
nm0901057,Rüdiger Vogler
nm0629754,Wade Nichols
nm0949935,Otis Young
nm0672242,Joe Penny
nm0001475,John Lithgow
nm0001240,Dennis Franz
nm0830293,Jack Wrangler
nm0580901,Karl Merkatz
nm0127022,Alfred Böhm
nm0392436,Hans Holt
nm0300565,Antonio Gades
nm0422981,Juan Antonio Jiménez
nm0001101,Ted Danson
nm0411531,Leon Isaac Kennedy
nm0485878,Perry Lang
nm0344808,Wirgiliusz Gryn
nm0830857,Tomasz Stockinger
nm0847812,Henryk Talar
nm0104410,José Mário Branco
nm0208361,Augusto de Figueiredo
nm0303437,Venchito Galvez
nm0759252,Phillip Salvador
nm0564985,Fred McCarren
nm0363216,Jeff Harlan
nm0225954,Hans Diehl
nm0910644,Martin Walz
nm0092290,Curt Bois
nm0344963,Herbert Grönemeyer
nm0921044,Klaus Wennemann
nm0071059,Hubertus Bengsch
nm0511703,Emilio Linder
nm0277298,Albert Filozov
nm0323311,Mikhail Gluzskiy
nm0451450,Leonid Kharitonov
nm0736259,Paul Roebling
nm0903361,Kurt Vonnegut Jr.
nm0757138,Harold Sakata
nm0465509,André Koob
nm0862872,Ching Tien
nm0156460,Chung-Kuei Chang
nm0029298,Ángel de Andrés
nm0368328,Hussein Abu Hassan
nm0368209,Yusof Haslam
nm0997812,A. Rahim
nm0479753,Marián Labuda
nm0462658,Jirí Kodet
nm0834044,Miroslav Streda
nm0398722,Jirí Hrzán
nm0706770,Umberto Raho
nm0830967,Guy Stockwell
nm0559950,Brian Matthews
nm0045637,Brian Backer
nm0430829,Larry Joshua
nm0062544,Teddy Bautista
nm0709337,Angel Ramirez Jr.
nm0400691,Jimmy Hughes
nm0007210,Saul Rubinek
nm0157212,Andrzej Chichlowski
nm0048068,Michal Bajor
nm0345616,Jerzy Gudejko
nm0766916,Nicholas Saunders
nm0643508,Claudio Obregón
nm0022200,José Alonso
nm0053168,Manuel Barbachano Ponce
nm0111610,Claudio Brook
nm0597816,Pierre Mondy
nm0291979,Jacques François
nm0884564,Raúl Valerio
nm0897828,Vicente Villamar
nm0056446,Antonio Maroño
nm0104753,David Brandon
nm0059010,Luciano Bartoli
nm0097391,Charles Borromel
nm0320218,Carlo Giuffrè
nm0710179,Massimo Ranieri
nm0758066,Enrico Maria Salerno
nm0552189,Dick Martin
nm0671195,Biagio Pelligra
nm0813691,Miguel Ángel Solá
nm0524093,Carlos Lucas
nm0885474,Máximo Valverde
nm0596803,Mariano Vidal Molina
nm0510436,Ramón Lillo
nm0295468,Rainer Friedrichsen
nm0322439,Redmond Gleeson
nm0750916,William Russ
nm0130100,Kenny Call
nm0823592,Ringo Starr
nm0318527,Jack Gilford
nm0195293,Nino D'Angelo
nm0188021,Lino Crispo
nm0667242,Carlos Paulo
nm0544277,Santos Manuel
nm0299144,Ruy Furtado
nm0131159,Abou Camara
nm0224455,Yves Diagne
nm0618461,Serigne N'Diaye
nm0160843,Ke Chu
nm0244864,Anjan Dutt
nm0611509,Arun Mukherjee
nm0874868,Yin Tse
nm0001096,Timothy Dalton
nm0000442,Rutger Hauer
nm0002027,Ben Cross
nm0153182,Ian Charleson
nm0268297,Nicholas Farrell
nm0369814,Nigel Havers
nm0001811,Peter Ustinov
nm0368745,Richard Hatch
nm0787582,Farooq Shaikh
nm0006762,Saeed Jaffrey
nm0066075,Rakesh Bedi
nm0034938,Miguel Ángel Aristu
nm0196058,Leonardo da Costa
nm0635974,Vítor Norte
nm0673050,Luís Pereira de Sousa
nm0294229,Victor French
nm0043088,Val Avery
nm0598971,Yves Montand
nm0838935,Chien Sun
nm0001703,Maximilian Schell
nm0587944,Barry Miller
nm0042191,Eberhard Auriga
nm0150770,Lothar Chamski
nm0150862,Dennis Chan
nm0156905,Chi-Ming Leung
nm0270908,Jerzy Felczynski
nm0351319,Jerzy Góralczyk
nm0002122,Harry Hamlin
nm0398801,Chun-Hsiung Ko
nm0151787,Paul Chang Chung
nm0009428,Ab Abspoel
nm0029177,Bert André
nm0091336,Theu Boermans
nm0031026,Tony Anthony
nm0704164,Gene Quintano
nm0025630,Vikas Anand
nm0598291,Joan Monleón
nm0784088,Caco Senante
nm0000216,Arnold Schwarzenegger
nm0000469,James Earl Jones
nm0186903,Michael Crawford
nm0180581,Manolo Coronado
nm0147167,Gianni Cavina
nm0407137,Miguel Ángel Iglesias
nm0305813,Javier García Pelayo
nm0412313,Rick Iverson
nm0453987,Bruce Kimmel
nm0016293,Nicolae Albani
nm0320808,Bernard Giraudeau
nm0235460,Alain Doutey
nm0118344,David Buck
nm0355278,Albert Hall
nm0685181,Roberto Pirillo
nm0184208,Jorge Coutinho
nm0142752,Hugo Casaes
nm0023411,Agostinho Alves
nm0705956,Jerzy Radziwilowicz
nm0649045,Marian Opania
nm0053269,Marek Barbasiewicz
nm0097617,Wlodzimierz Borunski
nm0468684,Waldemar Kownacki
nm0615706,Wlodzimierz Musial
nm0036144,Jürgen Arndt
nm0913201,Norbert Wartha
nm0262261,Wolf Euba
nm0006412,Ashley Moore
nm0072768,Fabrizio Bentivoglio
nm0130271,Lun Chia
nm0000643,Tom Skerritt
nm0004126,Ian Gilmour
nm0360141,Shane Porteous
nm0866518,Henry Tomaszewski
nm0000448,Lance Henriksen
nm0433209,Barry Sattels
nm0669660,George Peck
nm0759491,John Salvo
nm0714287,Victor Rebengiuc
nm0016776,Jack Albertson
nm0714836,Dennis Redfield
nm0614526,Michael Murphy
nm0794890,Dan Shor
nm0950079,Stephen Young
nm0325628,Marvin Goldhar
nm0730838,Arthur Roberts
nm0549254,Alan Marlowe
nm0002989,Andrew Stevens
nm0001835,Carl Weathers
nm0134201,J.D. Cannon
nm0462572,Uwe Kockisch
nm0350350,Michael Gwisdek
nm0904702,Bohumil Vávra
nm0421772,Roy Jenson
nm0883569,Jose Antonio Valdelomar González
nm0034697,Jesús Arias
nm0381182,José María Hervás Roldán
nm0523577,Javier Lozano
nm0814997,Emilio Soriano
nm0240289,Albert Dueso
nm0583777,Hugo Mezcua
nm0870562,Steve Tracy
nm0214430,Eddie Deezen
nm0070801,Paul Benedict
nm0001070,Bill Cosby
nm0723589,Adam Rich
nm0784773,Ian Sera
nm0106394,Frank Braña
nm0477093,Chun Yang
nm0029268,Frédéric Andréi
nm0092184,Richard Bohringer
nm0653399,Fatou Ouatara
nm0653400,Joachim Ouatara
nm0952390,Gérard Zalcberg
nm0628465,Bert Newton
nm0576818,Richard Meikle
nm0287092,Drew Forsythe
nm0218843,Mathieu Demy
nm0755189,Stephen Sachs
nm0811256,David Snow
nm0038294,Nobutaka Asahara
nm0387192,Vladimír Hlavatý
nm0610699,Ladislav Mrkvicka
nm0954162,Pavel Zednícek
nm0866623,Jirí Tomek
nm0895417,Josef Vetrovec
nm0387235,Karel Hlusicka
nm0472654,Ferdinand Kruta
nm0804482,Ota Sklencka
nm0658425,Renzo Palmer
nm0431139,Louis Jourdan
nm0173600,Warwick Comber
nm0556693,Edward Mason
nm0245120,Gordon G. Duvall
nm0001493,Peter MacNicol
nm0724732,Ralph Richardson
nm0356268,John Hallam
nm0000438,Ed Harris
nm0366890,Luce Rains
nm0000607,Paul Reubens
nm0825890,Peter Steiner Jr.
nm0400006,Tomasz Hudziec
nm0464945,Marek Kondrat
nm0599624,Jorge Montesi
nm0176037,Jean Constantin
nm0712224,Colea Rautu
nm0711788,Ion Ritiu
nm0101614,Mikhail Boyarskiy
nm0818388,Vyacheslav Spesivtsev
nm0819176,Jan Spitzer
nm0272295,Adam Ferency
nm0392250,Gustaw Holoubek
nm0437849,Miroslaw Konarowski
nm0025816,Pier Giovanni Anchisi
nm0031506,Stefano Antonucci
nm0231452,Antoine Saint-John
nm0412322,Burl Ives
nm0175060,Christopher Connelly
nm0132103,Joseph Campanella
nm0069123,Bankole Bello
nm0412831,Shigeru Izumiya
nm0644523,Ken Ogata
nm0352032,Kamal Haasan
nm0268286,Mike Farrell
nm0723172,Carlos Alberto Riccelli
nm0438854,Karamana Janardanan Nair
nm0707902,Mavelikara Ramachandran
nm0693625,Julien Poulin
nm0265853,Pierre Falardeau
nm0350824,Little Beaver
nm0256230,Keith Emerson
nm0482147,Greg Lake
nm0658153,Carl Palmer
nm0001682,Mickey Rooney
nm0823541,Jonathan Starr
nm0880314,Ky Huot Uk
nm0130952,José Calvo
nm0781144,Douta Seck
nm0762503,Joseph Baloma Sane
nm0596261,José Mojica Marins
nm0382063,Martin Hewitt
nm0614916,Don Murray
nm0921821,Ulrich Wesselmann
nm0160715,Michael B. Christy
nm0768333,Jim Saxon
nm0467563,Shô Kosugi
nm0798779,Ron Silver
nm0479530,David Labiosa
nm0749679,Álvaro Ruiz
nm0554928,Paco Martínez Soria
nm0185954,Michael Craig
nm0000308,Ernest Borgnine
nm0273404,Arturo Fernández
nm0681470,Ángel Picazo
nm0294401,Bernard Fresson
nm0675828,Paulo César Peréio
nm0397212,Clint Howard
nm0035866,R.G. Armstrong
nm0427779,Claude Earl Jones
nm0856050,Nigel Terry
nm0000489,Christopher Lee
nm0745780,Richard Roundtree
nm0164273,Matt Clark
nm0533249,Stephen MacKenna
nm0114441,Philip Martin Brown
nm0228277,John DiSanti
nm0243397,Peter DuPre
nm0000249,James Woods
nm0554430,Andrey Martynov
nm0093244,Ugo Bologna
nm0784884,Rade Serbedzija
nm0825314,Bodo Staiger
nm0899544,Jonas Vischer
nm0393848,Peter Hooten
nm0313793,Faidon Georgitsis
nm0007234,Wolfgang Preiss
nm0036275,Stefan Arngrim
nm0083712,Frank Birney
nm0133984,Hans Caninenberg
nm0775799,Heinz Schubert
nm0473228,Hardy Krüger
nm0745051,Wolf Roth
nm0511277,Boguslaw Linda
nm0261190,Michele Esposito
nm0000554,Sam Neill
nm0106387,Rossano Brazzi
nm0723464,Joel S. Rice
nm0295440,John Friedrich
nm0957460,Adrian Zmed
nm0362085,Ernest Harden Jr.
nm0809095,Lewis Smith
nm0869548,George Touliatos
nm0936288,Robert Wisden
nm0400464,Barnard Hughes
nm0586129,Stefan Mihailescu-Braila
nm0630121,Cornel Nicoara
nm0193629,Pierre Curzi
nm0608494,Hans Heinz Moser
nm0240003,Alexander Duda
nm0299796,Zsigmond Fülöp
nm0617277,László Márkus
nm0350765,André Génovès
nm0238892,Bruno de Stabenrath
nm0246728,Ricardo Díaz
nm0663464,Antonio Parrilla
nm0507363,Joe Lewis
nm0359147,Bong Soo Han
nm0055552,Sonny Barnes
nm0636280,Richard Norton
nm0810950,John Snee
nm0748822,Herbert Rudley
nm0049650,Bernard Baldan
nm0618017,Erik Mørk
nm0000799,Edward Asner
nm0399675,Michael Huddleston
nm0582773,Jim Metzler
nm0000257,Alan Alda
nm0137230,Len Cariou
nm0057825,Mário Barroso
nm0117517,Francisco Brás
nm0164967,Robert Clarke
nm0110917,Steve Brodie
nm0160615,Robert Christopher
nm0090991,Tain Bodkin
nm0642050,Patrick O'Neil
nm0240887,Andrew Duggan
nm0715437,Gene Reed
nm0050325,Dave Balko
nm0374513,Albert Heins
nm0659862,Claudio Pantoja
nm0000460,Jeremy Irons
nm0574436,Hilton McRae
nm0298859,John Furey
nm0054315,John Bardon
nm0391897,John Holmes
nm0527700,Mark Luxford
nm0863146,Vyacheslav Tikhonov
nm0487553,Ivan Lapikov
nm0676201,Pîtâ
nm0252473,Gösta Ekman
nm0035060,Adam Arkin
nm0573012,Ed McMahon
nm0141323,Shawn Carson
nm0567524,Jack McDermott
nm0525338,Lei Shih
nm0375267,André Heller
nm0638378,Dan Nutu
nm0067049,Bernard Behrens
nm0000154,Mel Gibson
nm0497826,Mark Lee
nm0449652,Bill Kerr
nm0677120,Don Peterson
nm0636694,Michael Nouri
nm0000903,Brian Benben
nm0885446,Víctor Valverde
nm0005177,Howie Mandel
nm0001330,Sterling Hayden
nm0417582,Dusan Janicijevic
nm0465173,Fahro Konjhodzic
nm0958237,Miralem Zupcevic
nm0616225,Zaim Muzaferija
nm0389065,Reinhold Hoffman
nm0646341,Pat Oleszko
nm0648984,Kazuo Ôno
nm0010617,Herbert Adamec
nm0000001,Fred Astaire
nm0884097,Ronni Valente
nm0784857,Massimo Serato
nm0544887,Mario Maranzana
nm0195267,Gianfranco D'Angelo
nm0296389,Piotr Fronczewski
nm0000362,Danny DeVito
nm0151830,Tao Chang
nm0525323,James Yi Lui
nm0150811,Bo-Cheung Chan
nm0425526,Kelly Johnson
nm0542757,Frankie Mann
nm0061024,Russell Bates
nm0693156,Zarko Potocnjak
nm0614228,E. Danny Murphy
nm0359894,Roger Hanin
nm0006939,Richard Berry
nm0213912,Jan Decleir
nm0308041,Maurice Garrel
nm0001345,Jim Henson
nm0000568,Frank Oz
nm0324397,Dave Goelz
nm0625456,Jerry Nelson
nm0641939,Ryan O'Neal
nm0024350,Domingo Ambriz
nm0329947,John Gordon Sinclair
nm0195438,Jake D'Arcy
nm0585004,Keith Michell
nm0226583,Arthur Dignam
nm0744049,Ed Rosser
nm0885204,Saverio Vallone
nm0921713,Rolv Wesenlund
nm0089877,Øivind Blunck
nm0098548,Amílcar Botica
nm0569239,Everett McGill
nm0000579,Ron Perlman
nm0252832,Nicholas Kadi
nm0482614,George Lam
nm0477108,Teddy Robin Kwan
nm0840889,Alex Svanbjerg
nm0104596,Otto Brandenburg
nm0336335,Peter Graves
nm0193132,Shaun Curry
nm0138096,Janne Carlsson
nm0259174,Stig Ossian Ericson
nm0515697,Adolfo Llauradó
nm0015657,Abdul Fatah Al Mozaeen
nm0152718,Nizar Charaby
nm0948508,Hassan Yoness
nm0899013,Josef Vinklár
nm0379464,Karel Hermánek
nm0194234,Charles Cyphers
nm0469552,Jeffrey Kramer
nm0569226,Bruce McGill
nm0001229,Glenn Ford
nm0549603,Carl Marotte
nm0005598,Grand L. Bush
nm0119320,Vincent Bufano
nm0001471,Jerry Lewis
nm0138354,Roger C. Carmel
nm0001346,Edward Herrmann
nm0001773,David Ogden Stiers
nm0004363,Rakesh Roshan
nm0451261,Mazhar Khan
nm0001412,Andy Kaufman
nm0001642,Randy Quaid
nm0573299,Kenneth McMillan
nm0739087,Richard Romanus
nm0280886,Joe Flaherty
nm0290475,Don Francks
nm0059228,Peter Barton
nm0112403,Kevin Brophy
nm0704624,Kurt Raab
nm0449489,Peter Kern
nm0000961,Timothy Bottoms
nm0801309,George Sims
nm0077493,Bill Berry
nm0002138,Gregory Hines
nm0329693,Rijk de Gooyer
nm0904093,Dolf de Vries
nm0184746,Brad Cowgill
nm0073209,Antonio Ber Ciani
nm0073527,Jesús Berenguer
nm0103796,Aldo Braga
nm0021118,Tom Allen
nm0018646,Newell Alexander
nm0191732,Howard Culver
nm0394945,Michael Hornaday
nm0785912,Gary Sessa
nm0826039,Jake Steinfeld
nm0767181,Didier Sauvegrain
nm0716709,Luis Rego
nm0711058,David Rasche
nm0412955,Paul Jabara
nm0381606,Howard Hesseman
nm0524547,Charles Lucia
nm0887551,Jon Van Ness
nm0930970,John Warner Williams
nm0441955,Yftach Katzur
nm0755974,Jonathan Sagall
nm0737257,Wayne Rogers
nm0001957,Lloyd Bochner
nm0753553,Luis Rábago
nm0122758,Lawrence Day
nm0544264,Luis Manuel
nm0689507,Thomas M. Pollard
nm0612681,Christopher Muncke
nm0001495,Patrick Macnee
nm0240797,Dennis Dugan
nm0831791,Christopher Stone
nm0939383,Wai Wong
nm0908594,David Wysocki
nm0928708,John Wildman
nm0728159,Carlos Riquelme
nm0142780,Gregorio Casal
nm0432465,Tito Junco
nm0157255,Etienne Chicot
nm0765321,Asko Sarkola
nm0635962,Tomas Norström
nm0356445,Staffan Hallerstam
nm0885856,Christian Van Cau
nm0843059,Eric Sykes
nm0112304,Wayne Brooks
nm0184893,Alan Cox
nm0370204,Quinn Hawkins
nm0494204,Bernard Le Coq
nm0228533,Harry Ditson
nm0674580,Armand Perrenet
nm0672707,Alejo del Peral
nm0002099,Henry Gibson
nm0307520,Franco Garofalo
nm0439030,Selan Karay
nm0147439,José María Cañete
nm0266143,Gunnar Falk
nm0391502,Hannes Holm
nm0927239,Ralph Wieck
nm0889928,Vic Vargas
nm0022300,Anthony Alonzo
nm0814773,Alberto Sordi
nm0375570,Gunnar Hellström
nm0001306,Larry Hagman
nm0473162,Pavel Kríz
nm0560727,David Matásek
nm0161014,Ladislav Chudík
nm0915851,Fritz Weaver
nm0466300,Jon Korkes
nm0516093,Norman Lloyd
nm0702856,Detlev Quandt
nm0530742,Martin Lüttge
nm0488722,Buster Larsen
nm0421473,Henning Jensen
nm0446037,Mike Kellin
nm0001344,Gregg Henry
nm0415877,Zoltán Jakab
nm0557929,Yûsaku Matsuda
nm0042613,Pekka Autiovuori
nm0375803,Kauko Helovirta
nm0767066,Tenho Saurén
nm0237754,Jürgen Drews
nm0248726,Heinz Eckner
nm0340926,Helmut Griem
nm0072337,Martin Benrath
nm0699687,Friedhelm Ptok
nm0386294,Mitsuru Hirata
nm0517515,Robert Logan
nm0167370,George Clutesi
nm0620325,Akira Nakao
nm0042984,Yevgeni Averochkin
nm0674453,Danila Perov
nm0802634,Jukka Sipilä
nm0322166,Jean Glaudé
nm0728295,Jeff Risk
nm0425358,Jerry Johnson
nm0709234,Francisco Ramírez
nm0752591,James Ryan
nm0528015,Reg Lye
nm0235914,David Downer
nm0003104,Fabian
nm0147736,Jon Cedar
nm0588922,Marvin Miller
nm0283932,Aleksander Fogiel
nm0045580,Ryszard Bacciarelli
nm0148078,Jerzy Celinski
nm0160742,Adolf Chronicki
nm0481635,Gary Lahti
nm0767741,Tom Savini
nm0709103,Stig Ramsing
nm0549581,Johannes Marott
nm0448895,Tommy Kenter
nm0223447,Gyula Deák Bill
nm0299709,László Földes
nm0390484,Per Holgher
nm0434473,Peter Kaempfe
nm0819108,Karol Spisák
nm0423802,Jan Johansen
nm0029773,Andy Angerer
nm0081579,Edi Bierling
nm0232194,Peter Donat
nm0108470,Shane Briant
nm0799509,Nikola Simic
nm0579840,Irfan Mensur
nm0493952,Danilo Lazovic
nm0616211,Franz Muxeneder
nm0163111,Hans-Henning Claer
nm0689430,Mario Pollak
nm0445719,Klinton Spilsbury
nm0395398,Michael Horse
nm0000502,Christopher Lloyd
nm0594158,Frédéric Mitterrand
nm0062353,Franz Baumgartner
nm0248165,Wolfgang Ebert
nm0294680,Gunter Freyse
nm0001924,Hoyt Axton
