Id,category,Label
nm0807749,director,Clive Smith
nm0521621,writer,Patrick Loubert
nm0766558,writer,Peter Sauder
nm0355165,writer,John Halfpenny
nm0100121,writer,Anna Bourque
nm0674700,writer,Marc Perrier
nm0126756,director,Gilles Béhat
nm0128161,actor,Garry Cadenat
nm0076002,actor,Joby Bernabé
nm0657484,director,Euzhan Palcy
nm0957508,writer,Joseph Zobel
nm0289038,actor,James Fox
nm0836430,director,Charles Sturridge
nm0689081,writer,Stephen Poliakoff
nm0385757,actor,Pat Hingle
nm0566841,actor,Jeff McCracken
nm0063785,writer,Henry Bean
nm0376937,writer,Shirl Hendryx
nm0583838,actor,Bruno Minniti
nm0298928,actor,Rate Furlan
nm0754494,actor,Damir Saban
nm0515605,actor,Danko Ljustina
nm0818496,actor,Radoslav Spitzmuller
nm0700158,director,Milivoj Puhlovski
nm0386956,writer,Hrvoje Hitrec
nm0028986,actor,Virgil Andriescu
nm0602253,writer,Anghel Mora
nm0428618,actor,L.Q. Jones
nm0001181,actor,Jack Elam
nm0682309,director,Charles B. Pierce
nm0451622,actor,Miloud Khetib
nm0467954,actor,Sid Ali Kouiret
nm0019882,actor,Djamel Allam
nm0869536,director,Okacha Touita
nm0230186,writer,Philippe Dodet
nm0484230,writer,Dominique Lancelot
nm0764871,actor,Sarath Babu
nm0498876,actor,Jean Lefebvre
nm0698766,actor,Jean-Marie Proslier
nm0194713,actor,Jirí Císler
nm0087995,writer,Jirí Blazek
nm0293614,actor,Mario Novelli
nm0750871,writer,Ted Rusoff
nm0908624,writer,Edgar Wallace
nm0240988,director,Maurice Dugowson
nm0411631,actor,Jûzô Itami
nm0436458,writer,Toshio Kamata
nm0368057,director,Koji Hashimoto
nm0393094,director,Ishirô Honda
nm0376248,actor,Richard Hench
nm0562277,actor,Roger Maycock
nm0567760,actor,Frank McDonald
nm0486906,writer,T.L. Lankford
nm0712875,writer,John Ray
nm0000874,actor,Steven Bauer
nm0001328,writer,Howard Hawks
nm0372942,writer,Ben Hecht
nm0870660,writer,Armitage Trail
nm0379072,actor,Roberto Herlitzka
nm0921631,director,Lina Wertmüller
nm0351357,writer,Frank Göhre
nm0699596,actor,Tilo Prückner
nm0378070,actor,Harald Henschel-Franzmann
nm0617830,director,Gert C. Möbius
nm0593900,actor,Gojko Mitic
nm0541377,actor,Klaus Manchen
nm0067853,actor,Milan Beli
nm0120563,director,Dshamjangijn Buntar
nm0463988,writer,Gottfried Kolditz
nm0624697,actor,Roger Neil
nm0552893,actor,Pepper Martin
nm0751747,actor,Vincent Russo
nm0330461,actor,Michael Gordon
nm0808963,actor,Kevin Smith
nm0519193,director,Stanley A. Long
nm0445420,actor,Peter Keleghan
nm0222055,actor,Kent Deuters
nm0222272,actor,Alan Deveau
nm0002893,writer,Linda Shayne
nm0406376,actor,Franco Javarone
nm0462006,actor,Kaoru Kobayashi
nm0397432,actor,Ken Howard
nm0877274,director,Lawrence Turman
nm0114707,writer,Steve Brown
nm0279809,writer,Terry Louise Fisher
nm0635831,actor,Jim Norris
nm0497183,director,Doo-yong Lee
nm0587669,director,Gavin Millar
nm0809468,writer,Noella Smith
nm0717064,director,Julia Reichert
nm0621365,actor,Tom Nardini
nm0353038,actor,Daryl Haney
nm0221652,actor,Terry-David Després
nm0233050,director,Paul Donovan
nm0640126,director,Maura O'Connell
nm0591909,actor,Mir Ferry
nm0119867,actor,Aleksey Buldakov
nm0341950,actor,Viktor Grigoryuk
nm0348827,director,Nikolai Gusarov
nm0277147,writer,Yaroslav Filippov
nm0895384,actor,Ondrej Vetchý
nm0905033,actor,Oldrich Vízner
nm0747985,director,Howard Rubie
nm0297133,writer,Li Fu
nm0883013,actor,Dan Vadis
nm0474151,director,Rodolfo Kuhn
nm0398929,actor,Chunhua Ji
nm0793387,actor,Huang-Hsi Liu
nm0521585,actor,Alexander Rei Lo
nm0759606,actor,Shan Charng
nm0197245,actor,Zhaoan Dai
nm0297686,actor,Tatsuya Fuji
nm0619185,actor,Masatoshi Nagase
nm0756977,actor,Shinobu Sakagami
nm0775041,writer,Chieko Schrader
nm0775055,writer,Leonard Schrader
nm0989047,writer,Chung-Yuet Shui
nm0899838,director,Claude Vital
nm0099308,writer,Catherine Bouguereau
nm0001188,writer,Nora Ephron
nm0035146,writer,Alice Arlen
nm0316004,actor,Franco Giacobini
nm0451422,actor,Dmitriy Kharatyan
nm0793519,actor,Vsevolod Shilovskiy
nm0841268,director,Dmitriy Svetozarov
nm0615532,writer,V. Musakhanov
nm0958910,writer,Mariya Zvereva
nm0814162,actor,Josef Somr
nm0171754,actor,Christopher Collet
nm0385349,director,Robert Hiltzik
nm0705272,actor,Edward Raczkowski
nm0293988,writer,Ryszard Frelek
nm0354525,writer,Pavel Hajný
nm0664517,actor,Peter Pasetti
nm0902283,director,Veith von Fürstenberg
nm0956394,writer,Max Zihlmann
nm0931437,actor,Paul Williams
nm0523310,director,Dick Lowry
nm0083699,writer,Stuart Birnbaum
nm0201984,writer,David Dashev
nm0096947,actor,Jacek Borkowski
nm0822268,actor,Jacques Stany
nm0178871,actor,Andrea Coppola
nm0513346,actor,Alberto Lionello
nm0116261,actor,Ferdinando Bruni
nm0759368,director,Gabriele Salvatores
nm0412836,actor,Rafael Izurquiza
nm0649513,actor,Ángel Ordiales
nm0200455,actor,Royal Dano
nm0002338,director,Jack Clayton
nm0001969,writer,Ray Bradbury
nm0094547,actor,Maurizio Boni
nm0660085,writer,Giovanni Paolucci
nm0587778,actor,David Millbern
nm0578903,actor,David Mendenhall
nm0160630,actor,Thom Christopher
nm0005471,actor,Peter Strauss
nm0362402,writer,Stewart Harding
nm0480879,writer,Jean LaFleur
nm0696400,writer,David Preston
nm0555738,writer,Michael Maryk
nm0597512,writer,Brent Monahan
nm0460671,actor,David Knell
nm0060241,actor,Steve Bassett
nm0807006,writer,David Smilow
nm0853095,writer,Roderick Taylor
nm0081945,actor,Rodolfo Bigotti
nm0092691,actor,Richard Boland
nm0167209,actor,Bernard Cloutier
nm0204860,actor,Joey Davis
nm0371744,actor,Graham Hayward
nm0532269,director,William D. MacGillivray
nm0428825,writer,Michael Jones
nm0799829,writer,Lionel Simmons
nm0409481,actor,Steve Inwood
nm0169936,writer,Nik Cohn
nm0923319,writer,Norman Wexler
nm0879246,actor,Arnon Zadok
nm0901684,actor,Dalik Wollinitz
nm0859365,actor,Philip Michael Thomas
nm0053268,director,Uri Barbash
nm0695832,writer,Eran Preis
nm0541173,actor,Hans Man in 't Veld
nm0331296,director,Marleen Gorris
nm0001500,actor,Karl Malden
nm0274659,director,Marco Ferreri
nm0214766,writer,Piera Degli Esposti
nm0544780,writer,Dacia Maraini
nm0001548,actor,Rick Moranis
nm0858686,actor,Dave Thomas
nm0208923,writer,Steve De Jarnatt
nm0002890,writer,Walter Halsey Davis
nm0942646,actor,Michael Wright
nm0509033,actor,Mitchell Lichtenstein
nm0004979,actor,David Alan Grier
nm0001561,actor,Jim Nabors
nm0829017,actor,Parker Stevenson
nm0624224,writer,William Neely
nm0653345,writer,Robert K. Ottum
nm0933505,writer,Hugh Wilson
nm0961684,actor,Sau Sek
nm0652470,actor,William Ostrander
nm0485485,actor,Mike Lane
nm0277807,writer,Harry Julian Fink
nm0277849,writer,Rita M. Fink
nm0830472,writer,Joseph Stinson
nm0808073,writer,Earl E. Smith
nm0788198,director,Lina Shanklin
nm0511665,actor,Udo Lindenberg
nm0596937,director,Walter Molitor
nm0178114,actor,Jackie Cooper
nm0628174,writer,Leslie Newman
nm0369193,actor,Gert Haucke
nm0699591,director,Dieter Pröttel
nm0883007,actor,Christian Vadim
nm0748919,actor,Péter Rudolf
nm0583779,writer,András Mezei
nm0509409,director,Robert Lieberman
nm0245233,actor,Ferdinand Dux
nm0220234,director,Vadim Derbenyov
nm0464288,writer,Valentina Kolodyazhnaya
nm0807089,writer,Yelizaveta Smirnova
nm0000200,actor,Bill Paxton
nm0941235,actor,Barry Wooller
nm0399592,director,Tom Huckabee
nm0974273,director,Kent Smith
nm0123221,writer,William S. Burroughs
nm0975301,writer,Paul Cullum
nm0001977,writer,Charles Bukowski
nm0006631,writer,Anthony Foutz
nm0161513,actor,Denis Churmanteyev
nm0592806,actor,Spartak Mishulin
nm0300374,director,Ara Gabrielyan
nm0865719,writer,Viktoriya Tokareva
nm0039471,actor,Tony Askin
nm0046673,actor,Gianni Baghino
nm0656098,writer,Alain Page
nm0080077,actor,Zoltán Bezerédy
nm0285210,writer,Horton Foote
nm0000985,director,James L. Brooks
nm0573505,writer,Larry McMurtry
nm0249715,actor,José Eduardo
nm0543890,director,Francisco Manso
nm0190504,writer,Óscar Cruz
nm0001137,actor,William Devane
nm0365283,actor,Rossie Harris
nm0003313,director,Lynne Littman
nm0024562,writer,Carol Amen
nm0949722,writer,John Sacret Young
nm0001322,actor,Rex Harrison
nm0868149,director,Joe Tornatore
nm0213100,director,William Dear
nm0626452,writer,Michael Nesmith
nm0001148,actor,Troy Donahue
nm0859062,director,John G. Thomas
nm0390508,writer,Bishop Holiday
nm0102280,actor,Ken Boyle
nm0628806,actor,Man-Tat Ng
nm0416036,director,Juraj Jakubisko
nm0418818,writer,Peter Jaros
nm0714220,writer,Alex Rebar
nm0334283,actor,Ronny Graham
nm0424466,director,Alan Johnson
nm0562372,writer,Edwin Justus Mayer
nm0501872,writer,Melchior Lengyel
nm0523932,writer,Ernst Lubitsch
nm0472182,director,William Kronick
nm0067122,actor,Behzad Behzadpour
nm0037245,actor,Felipe Arriaga
nm0847451,actor,Ryôichi Takayanagi
nm0875489,writer,Yasutaka Tsutsui
nm0447814,writer,Wataru Kenmochi
nm0482721,director,Yee-Hung Lam
nm0481716,writer,Peter Lai
nm0551298,actor,Antonio Marsina
nm0888552,actor,Paul Vance
nm0507227,actor,Gilbert Lewis
nm0450361,writer,Lyle Kessler
nm0789976,actor,Stan Shaw
nm0698187,actor,Valeriy Priyomykhov
nm0459302,writer,Yuri Klepikov
nm0269441,director,Bernard Favre
nm0000897,actor,Ralph Bellamy
nm0000747,actor,Don Ameche
nm0378083,actor,Howard Hensel
nm0111656,director,Peter Brook
nm0176014,writer,Marius Constant
nm0772488,director,Hans-Ulrich Schlumpf
nm0170228,actor,Manfredo Colassanti
nm0433786,actor,Gracindo Júnior
nm0475959,actor,Carlos Kurt
nm0215784,director,Del Rangel
nm0173959,writer,Doc Comparato
nm0798201,writer,Aguinaldo Silva
nm0837064,actor,David Suchet
nm0875744,director,Michael Tuchner
nm0696949,writer,Jeffrey Price
nm0780620,writer,Peter S. Seaman
nm0921276,writer,Jan Werich
nm0186988,actor,Wayne Crawford
nm0106155,director,Hildy Brooks
nm0485229,writer,Andrew Lane
nm0807399,writer,Barbara Elaine Smith
nm0883893,actor,Leandro Vale
nm0764918,actor,Roger Sarbib
nm0775447,director,Barbet Schroeder
nm0865713,actor,Boris Tokarev
nm0475171,writer,Vladimir Kunin
nm0379449,director,Miguel Hermoso
nm0034999,writer,Luis Ariño
nm0684952,actor,Giacomo Piperno
nm0078233,writer,Giuseppe Bertolucci
nm0001319,actor,Mark Harmon
nm0695978,actor,Luis Prendes
nm0762632,actor,John Sham
nm0350736,actor,Manuel Gélin
nm0599804,actor,Jeff Montgomery
nm0615718,actor,Lorenzo Music
nm0186488,actor,James Cranna
nm0466793,director,John Korty
nm0184323,writer,Bill Couturié
nm0004663,writer,Suella Kennedy
nm0621700,actor,Damien Nash
nm0848931,writer,Dan Tana
nm0053459,writer,Rowland Barber
nm0569789,actor,Doug McGrath
nm0425138,writer,George Clayton Johnson
nm0908525,actor,Anzac Wallace
nm0254338,actor,Tim Elliott
nm0659300,writer,Leif Panduro
nm0326728,actor,Oleg Golubitsky
nm0753473,director,Boris Rytsarev
nm0476840,writer,Isai Kuznetsov
nm0948414,actor,Tadashi Yokouchi
nm0645655,actor,Hiroyuki Okita
nm0165564,actor,Philippe Clay
nm0187649,actor,Michel Creton
nm0211903,writer,La Comtesse de Ségur
nm0751606,actor,Daniel Russo
nm0109885,director,Jean-Claude Brisseau
nm0821041,actor,Robert Stack
nm0311020,writer,Joe Gayton
nm0005421,writer,Ron Shelton
nm0296243,writer,Clayton Frohman
nm0910538,actor,John Walton
nm0496307,director,Jean-Louis Leconte
nm0955700,writer,Aleksandr Zhitinsky
nm0299192,actor,Toshio Furukawa
nm0436776,actor,Akira Kamiya
nm0651900,director,Mamoru Oshii
nm0847186,writer,Rumiko Takahashi
nm0437498,writer,Tomoko Konparu
nm0326668,actor,Kirill Golovko-Sersky
nm0301478,actor,Pavel Gayduchenko
nm0879226,actor,Aleksei Tyurnikov
nm0554439,director,Vladimir Martynov
nm0718921,writer,Oskar Remez
nm0000115,actor,Nicolas Cage
nm0100889,actor,Michael Bowen
nm0004838,director,Martha Coolidge
nm0804706,actor,Nikolai Skorobogatov
nm0331003,writer,Maxim Gorky
nm0272017,actor,Óscar Fentanes
nm0119819,director,Veljko Bulajic
nm0102227,writer,Donald R. Boyle
nm0226698,writer,Arsen Diklic
nm0412974,director,Jean Jabely
nm0925790,director,Sandy Whitelaw
nm0264568,actor,Jörg Fabian
nm0774684,director,Gunther Scholz
nm0148492,writer,Carlos Cerda
nm0478116,writer,Edgar Külow
nm0486154,writer,Katrin Lange
nm0319846,director,Antonio Giménez Rico
nm0357204,actor,Hoa Ham Van
nm0485665,actor,Hung Lang Ngoe
nm0485768,actor,Hien Lang
nm0401594,director,Ulf Hultberg
nm0803703,director,Mona Sjöström
nm0678578,writer,Karl Robert Pettersson
nm0114461,actor,Ralph Brown
nm0996822,actor,Thomas Entwhistle
nm0190215,director,Cruz Delgado
nm0017140,writer,Gustavo Alcalde
nm0842605,writer,Jonathan Swift
nm0722749,director,Antoni Ribas
nm0764469,writer,Miquel Sanz
nm0029515,actor,Josep Maria Angelat
nm0245356,actor,Peter Dvorsky
nm0706921,actor,Ruggero Raimondi
nm0703364,actor,Hugues Quester
nm0693799,actor,Melvil Poupaud
nm0520837,actor,Luis Lorenzo
nm0547825,writer,Nino Marino
nm0515487,actor,Vladimir Lizunov
nm0080080,director,Gerald Bezhanov
nm0719914,actor,Robin Renucci
nm0239430,actor,Jean-Yves Dubois
nm0603294,director,Gérard Mordillat
nm0802859,writer,Louis-Charles Sirjacq
nm0490734,actor,Philippe Laudenbach
nm0930241,writer,Charles Williams
nm0702009,actor,Luis Reina
nm0703388,director,Nino Quevedo
nm0595499,actor,Vic Moeremans
nm0887930,actor,Rene Van Sambeek
nm0670356,actor,Marc Peeters
nm0148086,actor,Dirk Celis
nm0344754,director,Jan Gruyaert
nm0743974,writer,Susana Rossberg
nm0834304,writer,Stijn Streuvels
nm0586331,director,Sergey Mikaelyan
nm0515635,actor,José Llamas
nm0066505,writer,Olivier Beer
nm0244908,writer,Anne Dutter
nm0244909,writer,Georges Dutter
nm0302977,actor,Vyacheslav Galliulin
nm0693005,actor,Oleg Potapov
nm0866792,actor,Vytautas Tomkus
nm0946473,actor,Leonid Yarmolnik
nm0451925,director,Valentin Khovenko
nm0751638,actor,James Russo
nm0007133,actor,William Rice
nm0122168,actor,Nikolay Burlyaev
nm0865421,director,Pyotr Todorovskiy
nm0611976,actor,Greg Mullavey
nm0487120,actor,Nikolas Lansky
nm0879603,actor,Manfred Tümmler
nm0065572,actor,Rolf Becker
nm0910045,director,Henri Walter
nm0553436,actor,A Martinez
nm0577025,director,Norbert Meisel
nm0020397,writer,Curt Allen
nm0939795,actor,John Wood
nm0489623,writer,Lawrence Lasker
nm0662748,writer,Walter F. Parkes
nm0311209,actor,Hsiang-Ting Ko
nm0399074,actor,James Wong
nm0336831,director,Mike Gray
nm0261805,actor,Erik Estrada
nm0730181,actor,Terrance Robay
nm0459426,director,Roland Klick
nm0901899,writer,Thilo von Arnim
nm0035199,writer,Leslie Arliss
nm0322691,writer,Gordon Glennon
nm0835632,writer,Aimée Stuart
nm0455397,writer,Magdalen King-Hall
nm0356847,actor,Günther Maria Halmer
nm0903088,director,Rolf von Sydow
nm0158577,writer,Halina Chmielewska
nm0955109,writer,Stefan Zeromski
nm0419187,actor,Krzysztof Jasinski
nm0107014,actor,Stanislaw Brejdygant
nm0676118,director,Marek Piestrak
nm0576851,actor,John Meillon
nm0501384,writer,Tutte Lemkow
nm0581684,writer,Dido Merwin
nm0406585,writer,Henrik Ibsen
nm0045324,actor,John Bach
nm0126214,actor,Josh Byrne
nm0838195,director,Kevin Sullivan
nm0514045,writer,Eda Lishman
nm0604403,writer,Walt Morey
nm0227683,writer,Joyce Dingwell
nm0378688,director,Oliver Herbrich
nm0557625,actor,Raju Shrestha
nm0080180,writer,Bhagyaraj
nm0259626,actor,Gunnar Ernblad
nm0161275,actor,Siu Chung Mok
nm0803313,writer,Sang Siu
nm0950699,writer,Kai-Chi Yuen
nm0789966,writer,Sandy Shaw
nm0104060,actor,Danny Brainin
nm0111332,director,Harry Bromley Davenport
nm0144262,writer,Iain Cassie
nm0003176,writer,Michel Parry
nm0809732,writer,Robert Smith
nm0482630,actor,Kau Lam
nm0939327,director,Shu-Tong Wong
nm0764374,actor,Carlos Santurio
nm0602508,writer,Ignacio del Moral
nm0301503,director,Valeriu Gajiu
nm0439154,actor,Evgeniy Karelskikh
nm0298682,actor,Raymond Fung
nm0490497,actor,Billy Lau
nm0482681,director,Ringo Lam
nm0734368,actor,Bembol Roco
nm0462272,writer,C.J. Koch
nm0198991,director,Mel Damski
nm0177228,writer,Peter Cook
nm0571334,writer,Bernard McKenna
nm0792333,writer,David Sherlock
nm0675490,actor,Nehemiah Persoff
nm0801953,writer,Isaac Bashevis Singer
nm0155203,actor,Daoming Chen
nm0849929,actor,Zeru Tao
nm0917684,actor,Zongwan Wei
nm0955621,director,Junzhao Zhang
nm0955470,writer,Ziliang Zhang
nm0944533,actor,Yuan Xie
nm0013267,actor,Víctor Agramunt
nm0260216,actor,Llàtzer Escarceller
nm0171446,writer,Russell W. Colgin
nm0194165,director,Radim Cvrcek
nm0957042,writer,Markéta Zinnerová
nm0185039,actor,Gerard Cox
nm0895100,writer,Hans Vervoort
nm0667870,director,Zivojin Pavlovic
nm0492006,actor,Gabriele Lavia
nm0182454,writer,Maurizio Costanzo
nm0412204,actor,Vladimir Ivashov
nm0842961,director,Sergei Sychyov
nm0341936,writer,Evgeniy Grigorev
nm0291959,actor,Christian François
nm0524528,actor,Fabrice Luchini
nm0459047,actor,Avi Kleinberger
nm0390537,writer,Kees Holierhoek
nm0718690,director,Anton Reitzenstein
nm0436752,actor,Max Kaminsky
nm0061757,actor,Billy Bauer
nm0208448,actor,Buddy DeFranco
nm0259171,actor,Rolf Ericson
nm0329015,actor,Benny Goodman
nm0415717,actor,Torbjörn 'Tompa' Jahn
nm0733435,actor,Thomas Robsahm
nm0803498,actor,Are Sjaastad
nm0603558,actor,Espen Moreite
nm0893186,director,Petter Vennerød
nm0910659,director,Svend Wam
nm0245974,actor,François Dyrek
nm0065449,director,Jean Becker
nm0418469,writer,Sébastien Japrisot
nm0273368,actor,Alberto Fernández
nm0689983,director,Jindrich Polák
nm0389348,writer,Ota Hofman
nm0793569,actor,Shôgo Shimada
nm0383714,actor,Tatsumi Hijikata
nm0442876,actor,Chôichirô Kawarasaki
nm0410902,actor,Renji Ishibashi
nm0660567,actor,Adriano Pappalardo
nm0313443,actor,Götz George
nm0452471,actor,Wolfgang Kieling
nm0415395,actor,Hannes Jaenicke
nm0770918,director,Carl Schenkel
nm0030516,actor,Michael Ansara
nm0136994,actor,Macdonald Carey
nm0244359,actor,Michael Durrell
nm0811764,director,Mark Sobel
nm0724342,writer,Stanley Richards
nm0304265,actor,Delhi Ganesh
nm0159129,actor,Farid Chopel
nm0515715,director,Antonio Llerandi
nm0893817,writer,Fausto Verdial
nm0130926,actor,Carlos Calvo
nm0205955,director,Enrique Dawi
nm0261009,writer,Lito Espinosa
nm0172830,writer,Carlo Collodi
nm0475691,director,Ippei Kuri
nm0856008,director,Jim Terry
nm0342019,writer,Angelo Grillo
nm0947719,writer,Kenji Yoshida
nm0537784,writer,Daniel Mainwaring
nm0943019,actor,Slavek Wronka
nm0333570,director,Krzysztof Gradowski
nm0117486,writer,Jan Brzechwa
nm0084289,actor,Patxi Bisquert
nm0646215,director,Pedro Olea
nm0921632,actor,Massimo Wertmüller
nm0141881,actor,Nello Pazzafini
nm0604350,writer,Ugo Moretti
nm0142341,actor,Roberto Caruso
nm0509504,actor,Riton Liebman
nm0130640,writer,Antônio Calmon
nm0204552,writer,Edwin Davis
nm0004675,writer,Phil Alden Robinson
nm0111845,director,Adam Brooks
nm0935498,actor,Michael Winslow
nm0782465,writer,Robert Seidman
nm0271802,actor,Feng Jin
nm0360543,actor,Hanpu Liu
nm0618514,actor,Dai Na
nm0431756,writer,Li Juanpei
nm0174635,writer,Congwen Shen
nm0950916,writer,Lao Yun
nm0000719,actor,F. Murray Abraham
nm0234541,actor,Roy Dotrice
nm0787323,writer,Peter Shaffer
nm0537004,writer,Zdenek Mahler
nm0169727,writer,Ronald M. Cohen
nm0413107,writer,Max Jack
nm0001465,writer,Elmore Leonard
nm0214663,director,Andre Degas
nm0081189,writer,Ann Biderman
nm0482987,actor,Larry Lamb
nm0753666,actor,Benoît Régent
nm0815534,director,Helvio Soto
nm0515176,writer,Kenneth Livesay
nm0663263,writer,Marilù Parolini
nm0034079,actor,Pierre Arditi
nm0219939,actor,Danny Denzongpa
nm0451168,writer,Anwar Khan
nm0461658,writer,Mickey Knox
nm0790071,actor,Dick Shawn
nm0129193,writer,Joseph Michael Cala
nm0232807,actor,Jörn Donner
nm0348119,actor,Kim Gunell
nm0621398,actor,Itaco Nardulli
nm0067573,actor,Otello Belardi
nm0552940,actor,Mario Patumi
nm0834924,director,Jean-Claude Strömme
nm0619859,actor,Neji Nejah
nm0015737,actor,Kamal El-Shinnawi
nm0619578,actor,Lamine Nahdi
nm0066910,director,Ridha Behi
nm0008117,actor,Mohsen Ben Abdallah
nm0501168,actor,Guillaume Lemay-Thivierge
nm0479682,director,Jean-Claude Labrecque
nm0000147,actor,Colin Firth
nm0421044,actor,Michael Jenn
nm0011665,actor,Robert Addie
nm0437709,director,Marek Kanievska
nm0593483,writer,Julian Mitchell
nm0856267,director,Hiroshi Teshigahara
nm0277080,actor,Aleksandr Filippenko
nm0125461,director,Viktor Buturlin
nm0016703,actor,Michel Albertini
nm0618291,actor,Richy Müller
nm0118268,actor,Franz Buchrieser
nm0000386,director,Roland Emmerich
nm0350104,actor,Roberto 'Flaco' Guzmán
nm0884408,actor,Juan Valentín
nm0244471,director,Fernando Durán Rojas
nm0270407,writer,Jorge Fegán
nm0452668,writer,Héctor Kiev
nm0579341,writer,Orlando R. Mendoza
nm0815008,actor,Pepe Soriano
nm0553650,actor,Oscar Martínez
nm0781747,actor,Alberto Segado
nm0433073,director,Juan José Jusid
nm0486324,actor,Walter Langer
nm0271571,actor,Armin Felsberger
nm0472194,actor,Hubert Kronlachner
nm0470044,director,Käthe Kratz
nm0878095,writer,Peter Turrini
nm0264155,actor,Gunnar Eyjólfsson
nm0084875,actor,Helgi Björnsson
nm0493433,writer,Halldór Laxness
nm0480486,writer,Þórhallur Sigurðsson
nm0959643,writer,Örnólfur Árnason
nm0812825,director,Giovanni Soldati
nm0173163,writer,Leone Colonna
nm0377007,director,Willi Hengstler
nm0608215,actor,Juan José Mosalini
nm0216025,actor,Ángel Del Villar
nm0723818,director,Jacques Richard
nm0000158,actor,Tom Hanks
nm0411477,director,Neal Israel
nm0411444,writer,Bob Israel
nm0698493,writer,Pat Proft
nm0541245,actor,Giuseppe Manacchini
nm0069195,actor,Leonida Bellon
nm0516589,actor,Salvatore Locapo
nm0700356,actor,Giovanni Puligheddu
nm0316140,actor,Rick Gianasi
nm0454199,director,Tim Kincaid
nm0631872,director,Bozidar 'Bota' Nikolic
nm0073888,director,Rudolf van den Berg
nm0888713,writer,Annemarie Vandeputte
nm0935782,writer,Leon de Winter
nm0000662,actor,Kiefer Sutherland
nm0769154,actor,Alan Scarfe
nm0721204,actor,Ariosto Reyes Jr.
nm0479782,writer,Jose F. Lacaba
nm0204674,actor,Guy Davis
nm0152813,actor,Jon Chardiet
nm0335523,actor,Leon W. Grant
nm0490133,director,Stan Lathan
nm0353519,writer,Steven Hager
nm0325709,writer,Paul Golding
nm0319445,actor,Kip Gilman
nm0248901,writer,Michael Alan Eddy
nm0150906,writer,Gordon Chan
nm0150916,writer,Hing-Ka Chan
nm0094103,writer,Yuri Bondarev
nm0705174,writer,Jean Racine
nm0001169,actor,George Dzundza
nm0404754,director,Willard Huyck
nm0343525,writer,Robert Grossbach
nm0441718,writer,Gloria Katz
nm0039226,actor,John Ashton
nm0000976,director,Martin Brest
nm0677943,writer,Daniel Petrie Jr.
nm0045301,writer,Danilo Bach
nm0054270,actor,Aleksander Bardini
nm0682830,writer,Krzysztof Piesiewicz
nm0838706,writer,Francisco Summers
nm0996174,actor,Michael Clark
nm0265432,actor,William Fair
nm0641245,actor,David O'Hara
nm0695862,writer,Miriam L. Preissel
nm0363157,actor,John Harkins
nm0056310,actor,Sandy Baron
nm0923607,writer,William Wharton
nm0472255,writer,Sandy Kroopf
nm0066986,writer,Jack Behr
nm0856988,actor,Byron Thames
nm0048147,actor,Richard Bakalyan
nm0846429,director,Gene Taft
nm0846430,writer,Gene Taft
nm0420750,writer,Len Jenkin
nm0122344,writer,Charles Burnett
nm0675072,writer,Fred Perry
nm0315288,actor,John Getz
nm0000445,actor,Dan Hedaya
nm0001826,actor,M. Emmet Walsh
nm0001054,director,Joel Coen
nm0001053,director,Ethan Coen
nm0263547,actor,Kenny Everett
nm0131708,director,Ray Cameron
nm0190540,writer,Barry Cryer
nm0483945,actor,Günter Lamprecht
nm0376992,writer,Paul Hengge
nm0043334,writer,Robert J. Avrech
nm0001444,actor,Lorenzo Lamas
nm0245650,actor,Cameron Dye
nm0258504,director,Marcelo Epstein
nm0620290,writer,Desmond Nakano
nm0925084,writer,Kimberly Lynn White
nm0991937,actor,Tôru Nakane
nm0321003,writer,Françoise Giroud
nm0323795,director,Jim Goddard
nm0696506,writer,Trevor Preston
nm0416556,writer,Henry James
nm0004122,writer,Robert Bolt
nm0396429,writer,Richard Hough
nm0491777,actor,Denis Lavant
nm0136021,director,Leos Carax
nm0001064,actor,Jason Connery
nm0704044,actor,Adolfo Quinones
nm0150400,actor,Michael Chambers
nm0518091,actor,Ben Lokey
nm0213414,writer,Allen DeBevoise
nm0768724,writer,Gerald Scaife
nm0893330,writer,Jan Ventura
nm0716984,writer,Julie Reichert
nm0923932,writer,Paul Wheeler
nm0136239,actor,Thierry de Carbonnières
nm0560992,actor,Jean-Marc Maurel
nm0744010,actor,Bernard Rosselli
nm0494637,writer,Roger Le Taillanter
nm0669506,writer,Marc Pécas
nm0608012,actor,Joe Morton
nm0232858,writer,Mary Agnes Donoghue
nm0026353,actor,Angry Anderson
nm0254233,actor,Gordon Elliott
nm0267866,actor,John Farnham
nm0385458,actor,Derryn Hinch
nm0372712,director,Simon Heath
nm0576932,actor,Stefan Meinke
nm0000806,director,Bille August
nm0039391,director,Don Askarian
nm0193061,actor,Christopher Curry
nm0154877,director,Douglas Cheek
nm0355973,writer,Parnell Hall
nm0008055,writer,Shepard Abbott
nm0714022,writer,Pedro del Real
nm0001487,actor,John Lynch
nm0564857,actor,Donal McCann
nm0640466,director,Pat O'Connor
nm0533735,writer,Bernard MacLaverty
nm0260041,actor,Timo Eränkö
nm0403776,actor,Asmo Hurula
nm0433520,actor,Sakke Järvenpää
nm0322855,actor,Robert Gligorov
nm0739196,actor,Francesco Romei
nm0040789,writer,Gianfranco Parolini
nm0446295,writer,Dan Kelly
nm0352758,actor,Ron Haddrick
nm0343518,director,Yoram Gross
nm0658301,writer,John Palmer
