Source,Target,Weight
nm0317813,nm0290572,1
nm0317813,nm0464170,1
nm0317813,nm0194742,1
nm0317813,nm0604024,1
nm0317813,nm0260334,3
nm0317813,nm0244557,1
nm0317813,nm0418111,1
nm0317813,nm0131209,5
nm0317813,nm0305517,1
nm0317813,nm0273197,1
nm0317813,nm0126960,2
nm0317813,nm0142776,2
nm0317813,nm0273404,2
nm0317813,nm0592978,1
nm0317813,nm0302080,3
nm0317813,nm0623443,1
nm0317813,nm0626259,1
nm0317813,nm0243749,1
nm0317813,nm0002816,2
nm0317813,nm0261795,4
nm0317813,nm0558290,3
nm0317813,nm0490224,1
nm0317813,nm0681195,1
nm0317813,nm0761100,1
nm0317813,nm0167962,2
nm0317813,nm0700803,1
nm0317813,nm0033475,1
nm0317813,nm0737924,1
nm0317813,nm0654843,1
nm0317813,nm0555961,1
nm0317813,nm0379678,2
nm0317813,nm0029298,1
nm0317813,nm0492972,2
nm0317813,nm0018872,1
nm0317813,nm0184175,1
nm0317813,nm0333466,1
nm0317813,nm0778792,1
nm0317813,nm0147430,1
nm0317813,nm0033858,2
nm0317813,nm0867891,1
nm0317813,nm0639253,1
nm0317813,nm0284822,1
nm0317813,nm0035452,1
nm0317813,nm0246293,2
nm0317813,nm0133257,1
nm0317813,nm0713999,1
nm0317813,nm0297516,1
nm0317813,nm0130955,1
nm0317813,nm0630132,1
nm0317813,nm0748343,1
nm0317813,nm0144107,1
nm0317813,nm0580038,1
nm0317813,nm0562841,2
nm0317813,nm0422859,1
nm0317813,nm0207023,1
nm0317813,nm0162496,1
nm0317813,nm0729498,1
nm0317813,nm0033901,3
nm0317813,nm0273888,1
nm0317813,nm0690524,1
nm0317813,nm0051434,1
nm0317813,nm0087339,2
nm0317813,nm0142976,2
nm0317813,nm0616497,1
nm0317813,nm0130756,3
nm0317813,nm0784718,1
nm0317813,nm0761138,1
nm0317813,nm0345348,1
nm0317813,nm0097953,2
nm0317813,nm0303894,1
nm0317813,nm0364490,1
nm0317813,nm0050071,1
nm0317813,nm0144957,1
nm0317813,nm0106394,2
nm0317813,nm0207458,1
nm0317813,nm0409869,2
nm0317813,nm0028487,2
nm0317813,nm0222023,1
nm0317813,nm0057342,1
nm0317813,nm0420382,2
nm0317813,nm0053900,1
nm0317813,nm0001588,2
nm0317813,nm0334503,2
nm0317813,nm0385253,2
nm0317813,nm0029297,1
nm0317813,nm0181541,1
nm0317813,nm0033007,2
nm0317813,nm0209432,1
nm0317813,nm0273510,1
nm0317813,nm0136444,1
nm0317813,nm0050781,2
nm0317813,nm0001886,1
nm0317813,nm0231728,1
nm0317813,nm0273178,2
nm0317813,nm0406608,3
nm0317813,nm0007023,1
nm0317813,nm0143030,2
nm0317813,nm0130922,2
nm0317813,nm0210274,1
nm0317813,nm0320942,1
nm0317813,nm0410758,1
nm0317813,nm0339654,1
nm0317813,nm0106629,1
nm0317813,nm0002147,1
nm0317813,nm0211922,1
nm0317813,nm0307468,2
nm0317813,nm0365835,1
nm0317813,nm0554607,1
nm0317813,nm0743331,1
nm0317813,nm0130952,1
nm0317813,nm0723041,1
nm0317813,nm0549650,1
nm0317813,nm0300565,1
nm0317813,nm0194737,1
nm0317813,nm0734624,1
nm0317813,nm0108523,1
nm0317813,nm0431708,1
nm0317813,nm0306019,1
nm0317813,nm0168482,1
nm0317813,nm0495764,1
nm0317813,nm0014763,1
nm0317813,nm0508234,1
nm0317813,nm0239063,1
nm0317813,nm0331431,1
nm0317813,nm0205784,1
nm0317813,nm0275213,1
nm0317813,nm0260469,2
nm0317813,nm0022264,1
nm0317813,nm0488585,2
nm0317813,nm0304844,1
nm0317813,nm0061548,1
nm0317813,nm0195895,1
nm0317813,nm0562210,1
nm0317813,nm0130479,1
nm0317813,nm0141881,1
nm0317813,nm0208965,1
nm0317813,nm0054580,1
nm0317813,nm0017530,1
nm0317813,nm0170006,1
nm0317813,nm0487920,1
nm0317813,nm0178389,1
nm0317813,nm0383779,1
nm0317813,nm0197623,1
nm0317813,nm0300520,1
nm0317813,nm0059840,1
nm0317813,nm0016672,1
nm0317813,nm0470088,1
nm0317813,nm0525794,1
nm0317813,nm0384154,1
nm0317813,nm0246502,1
nm0317813,nm0053719,1
nm0317813,nm0534972,1
nm0317813,nm0552328,1
nm0317813,nm0551586,1
nm0317813,nm0087316,1
nm0317813,nm0284762,1
nm0317813,nm0034380,1
nm0317813,nm0447652,1
nm0317813,nm0357967,1
nm0317813,nm0596701,1
nm0317813,nm0122305,1
nm0317813,nm0501557,1
nm0317813,nm0072607,1
nm0317813,nm0096613,1
nm0317813,nm0130954,1
nm0243749,nm0290572,1
nm0243749,nm0464170,1
nm0243749,nm0194742,1
nm0243749,nm0604024,1
nm0243749,nm0260334,1
nm0243749,nm0244557,2
nm0243749,nm0418111,1
nm0243749,nm0131209,2
nm0243749,nm0305517,1
nm0243749,nm0273197,1
nm0243749,nm0126960,1
nm0243749,nm0142776,1
nm0243749,nm0273404,1
nm0243749,nm0592978,1
nm0243749,nm0302080,1
nm0243749,nm0623443,1
nm0243749,nm0626259,1
nm0243749,nm0002816,1
nm0243749,nm0261795,1
nm0243749,nm0558290,1
nm0243749,nm0162223,1
nm0243749,nm0345348,1
nm0243749,nm0144993,1
nm0243749,nm0022264,1
nm0243749,nm0017356,1
nm0243749,nm0106394,1
nm0243749,nm0137029,1
nm0243749,nm0043820,1
nm0243749,nm0122305,1
nm0243749,nm0198941,1
nm0243749,nm0208275,1
nm0243749,nm0265761,1
nm0243749,nm0350868,1
nm0243749,nm0300547,1
nm0243749,nm0211922,1
nm0243749,nm0307468,1
nm0243749,nm0128405,1
nm0649892,nm0671559,1
nm0649892,nm0763852,1
nm0649892,nm0167962,1
nm0649892,nm0721158,1
nm0649892,nm0266886,1
nm0649892,nm0222023,1
nm0649892,nm0679920,1
nm0649892,nm0349427,1
nm0649892,nm0246293,1
nm0649892,nm0001374,1
nm0649892,nm0744351,1
nm0649892,nm0302058,1
nm0649892,nm0501557,1
nm0649892,nm0147352,1
nm0649892,nm0007023,1
nm0649892,nm0685365,1
nm0649892,nm0423341,1
nm0649892,nm0157067,1
nm0649892,nm0320942,1
nm0649892,nm0087339,1
nm0649892,nm0302080,1
nm0649892,nm0133531,1
nm0649892,nm0608180,1
nm0649892,nm0000811,1
nm0649892,nm0003110,1
nm0165312,nm0083514,1
nm0165312,nm0217869,1
nm0007023,nm0019330,5
nm0007023,nm0022208,2
nm0007023,nm0022765,3
nm0007023,nm0024877,1
nm0007023,nm0109847,2
nm0007023,nm0240638,1
nm0007023,nm0075170,1
nm0007023,nm0196686,2
nm0007023,nm0147352,2
nm0007023,nm0022264,10
nm0007023,nm0106401,1
nm0007023,nm0109738,1
nm0007023,nm0035452,3
nm0007023,nm0345348,2
nm0007023,nm0097953,1
nm0007023,nm0303894,1
nm0007023,nm0364490,1
nm0007023,nm0167962,7
nm0007023,nm0050071,1
nm0007023,nm0144957,1
nm0007023,nm0106394,2
nm0007023,nm0379678,5
nm0007023,nm0207458,2
nm0007023,nm0409869,1
nm0007023,nm0028487,4
nm0007023,nm0222023,4
nm0007023,nm0057342,1
nm0007023,nm0420382,2
nm0007023,nm0053900,2
nm0007023,nm0001588,2
nm0007023,nm0334503,1
nm0007023,nm0385253,1
nm0007023,nm0029297,2
nm0007023,nm0181541,1
nm0007023,nm0033007,3
nm0007023,nm0209432,1
nm0007023,nm0273510,1
nm0007023,nm0136444,1
nm0007023,nm0050781,4
nm0007023,nm0001886,1
nm0007023,nm0231728,2
nm0007023,nm0273178,10
nm0007023,nm0131209,7
nm0007023,nm0406608,1
nm0007023,nm0143030,5
nm0007023,nm0130922,2
nm0007023,nm0210274,8
nm0007023,nm0033901,2
nm0007023,nm0320942,2
nm0007023,nm0410758,3
nm0007023,nm0087339,7
nm0007023,nm0339654,1
nm0007023,nm0302080,6
nm0007023,nm0142976,1
nm0007023,nm0106629,1
nm0007023,nm0002147,1
nm0007023,nm0130756,2
nm0007023,nm0211922,1
nm0007023,nm0307468,5
nm0007023,nm0365835,1
nm0007023,nm0261795,4
nm0007023,nm0236621,1
nm0007023,nm0484376,7
nm0007023,nm0313443,1
nm0007023,nm0260469,4
nm0007023,nm0185954,1
nm0007023,nm0017356,2
nm0007023,nm0147721,4
nm0007023,nm0002072,1
nm0007023,nm0000918,1
nm0007023,nm0108523,1
nm0007023,nm0087265,2
nm0007023,nm0000489,1
nm0007023,nm0140330,2
nm0007023,nm0000051,1
nm0007023,nm0300520,1
nm0007023,nm0000762,1
nm0007023,nm0001088,1
nm0007023,nm0179516,1
nm0007023,nm0002994,1
nm0007023,nm0432086,1
nm0007023,nm0002960,1
nm0007023,nm0001812,1
nm0007023,nm0297293,1
nm0007023,nm0001699,2
nm0007023,nm0217869,1
nm0007023,nm0130933,2
nm0007023,nm0168035,1
nm0007023,nm0410756,3
nm0007023,nm0287074,1
nm0007023,nm0128405,1
nm0007023,nm0681470,1
nm0007023,nm0554928,3
nm0007023,nm0168482,2
nm0007023,nm0600400,1
nm0007023,nm0647103,1
nm0007023,nm0034936,1
nm0007023,nm0654843,2
nm0007023,nm0721073,2
nm0007023,nm0704719,3
nm0007023,nm0018872,5
nm0007023,nm0221830,2
nm0007023,nm0350051,2
nm0007023,nm0333466,3
nm0007023,nm0726546,1
nm0007023,nm0558290,2
nm0007023,nm0488585,3
nm0007023,nm0148041,1
nm0007023,nm0167070,8
nm0007023,nm0244557,1
nm0007023,nm0349427,3
nm0007023,nm0602242,1
nm0007023,nm0260951,3
nm0007023,nm0694817,1
nm0007023,nm0703197,1
nm0007023,nm0748343,1
nm0007023,nm0306186,1
nm0007023,nm0529890,2
nm0007023,nm0144107,6
nm0007023,nm0580038,4
nm0007023,nm0305517,2
nm0007023,nm0495764,6
nm0007023,nm0215538,1
nm0007023,nm0759395,1
nm0007023,nm0273404,7
nm0007023,nm0558245,1
nm0007023,nm0273888,6
nm0007023,nm0694934,3
nm0007023,nm0350868,5
nm0007023,nm0530020,1
nm0007023,nm0001120,1
nm0007023,nm0755364,3
nm0007023,nm0260334,3
nm0007023,nm0195895,1
nm0007023,nm0275213,1
nm0007023,nm0246461,1
nm0007023,nm0284762,1
nm0007023,nm0144875,1
nm0007023,nm0234282,1
nm0007023,nm0276910,1
nm0007023,nm0033883,1
nm0007023,nm0053543,2
nm0007023,nm0006573,3
nm0007023,nm0099366,1
nm0007023,nm0126960,6
nm0007023,nm0043934,2
nm0007023,nm0223033,1
nm0007023,nm0056768,2
nm0007023,nm0277424,1
nm0007023,nm0105482,1
nm0007023,nm0181039,1
nm0007023,nm0013566,1
nm0007023,nm0034257,1
nm0007023,nm0194742,1
nm0007023,nm0130952,4
nm0007023,nm0029298,2
nm0007023,nm0021232,1
nm0007023,nm0058972,1
nm0007023,nm0033858,2
nm0007023,nm0148315,1
nm0007023,nm0134464,1
nm0007023,nm0168394,1
nm0007023,nm0087126,1
nm0007023,nm0000052,1
nm0007023,nm0040962,1
nm0007023,nm0000905,1
nm0007023,nm0000367,1
nm0007023,nm0074125,1
nm0007023,nm0208370,1
nm0007023,nm0135498,1
nm0007023,nm0581042,2
nm0007023,nm0000963,1
nm0007023,nm0304844,2
nm0007023,nm0369201,1
nm0007023,nm0580853,2
nm0007023,nm0000784,1
nm0007023,nm0598603,1
nm0007023,nm0328020,1
nm0007023,nm0131857,1
nm0007023,nm0768574,1
nm0007023,nm0737944,1
nm0007023,nm0562841,3
nm0007023,nm0577203,1
nm0007023,nm0663419,1
nm0007023,nm0347218,1
nm0007023,nm0225188,1
nm0007023,nm0002816,1
nm0007023,nm0130979,1
nm0007023,nm0233713,2
nm0007023,nm0430300,1
nm0007023,nm0205784,2
nm0007023,nm0404665,1
nm0007023,nm0001976,1
nm0007023,nm0015799,1
nm0007023,nm0038248,1
nm0007023,nm0002011,1
nm0007023,nm0135630,1
nm0007023,nm0147430,3
nm0007023,nm0147533,3
nm0007023,nm0001500,1
nm0007023,nm0302624,1
nm0007023,nm0133536,1
nm0007023,nm0384154,1
nm0007023,nm0671559,1
nm0007023,nm0763852,1
nm0007023,nm0721158,1
nm0007023,nm0266886,1
nm0007023,nm0679920,1
nm0007023,nm0246293,1
nm0007023,nm0001374,1
nm0007023,nm0744351,1
nm0007023,nm0302058,2
nm0007023,nm0501557,1
nm0007023,nm0685365,1
nm0007023,nm0423341,1
nm0007023,nm0157067,1
nm0007023,nm0133531,1
nm0007023,nm0608180,1
nm0007023,nm0000811,1
nm0007023,nm0003110,1
nm0007023,nm0136189,1
nm0007023,nm0162179,1
nm0007023,nm0209968,2
nm0007023,nm0016147,1
nm0007023,nm0140080,1
nm0007023,nm0315984,1
nm0007023,nm0073164,1
nm0007023,nm0087010,1
nm0007023,nm0290955,1
nm0007023,nm0016715,1
nm0007023,nm0044964,1
nm0007023,nm0258602,2
nm0007023,nm0007098,1
nm0007023,nm0022115,1
nm0007023,nm0016055,1
nm0007023,nm0216942,2
nm0007023,nm0171587,3
nm0007023,nm0031634,1
nm0007023,nm0216901,1
nm0007023,nm0057517,1
nm0007023,nm0197623,1
nm0007023,nm0064822,1
nm0007023,nm0260330,1
nm0007023,nm0124482,1
nm0007023,nm0002198,1
nm0007023,nm0125627,1
nm0007023,nm0136552,1
nm0007023,nm0223691,1
nm0007023,nm0312575,1
nm0007023,nm0378864,1
nm0007023,nm0034380,1
nm0007023,nm0651970,1
nm0007023,nm0481463,2
nm0007023,nm0593369,1
nm0007023,nm0608311,1
nm0007023,nm0602351,1
nm0007023,nm0550240,1
nm0007023,nm0208275,1
nm0007023,nm0551288,1
nm0007023,nm0535121,1
nm0007023,nm0017822,1
nm0007023,nm0407142,1
nm0007023,nm0652821,1
nm0007023,nm0495905,1
nm0007023,nm0261681,1
nm0007023,nm0385860,1
nm0007023,nm0351133,1
nm0007023,nm0555961,1
nm0007023,nm0651807,1
nm0007023,nm0255544,1
nm0007023,nm0190503,1
nm0007023,nm0521267,1
nm0007023,nm0682698,1
nm0007023,nm0715127,1
nm0007023,nm0655502,1
nm0007023,nm0529998,1
nm0007023,nm0432682,2
nm0007023,nm0075876,1
nm0007023,nm0029293,1
nm0007023,nm0306286,1
nm0007023,nm0147535,1
nm0007023,nm0002017,1
nm0007023,nm0025821,1
nm0007023,nm0000308,1
nm0007023,nm0001289,1
nm0007023,nm0290572,1
nm0007023,nm0321294,1
nm0007023,nm0518579,1
nm0007023,nm0337450,1
nm0007023,nm0400084,1
nm0007023,nm0054695,1
nm0007023,nm0287891,1
nm0007023,nm0017111,1
nm0007023,nm0509811,1
nm0007023,nm0524553,1
nm0007023,nm0868453,1
nm0007023,nm0317843,1
nm0007023,nm0782188,1
nm0007023,nm0876578,1
nm0007023,nm0595083,1
nm0007023,nm0576327,1
nm0007023,nm0265761,1
nm0007023,nm0207891,1
nm0007023,nm0331250,1
nm0007023,nm0283113,1
nm0007023,nm0142885,1
nm0007023,nm0265760,1
nm0019330,nm0022208,1
nm0019330,nm0022765,3
nm0019330,nm0024877,1
nm0019330,nm0109847,1
nm0019330,nm0240638,1
nm0019330,nm0195895,1
nm0019330,nm0275213,1
nm0019330,nm0147721,2
nm0019330,nm0246461,1
nm0019330,nm0284762,1
nm0019330,nm0144875,1
nm0019330,nm0234282,1
nm0019330,nm0033007,1
nm0019330,nm0167070,1
nm0019330,nm0276910,1
nm0019330,nm0033883,1
nm0019330,nm0144107,1
nm0019330,nm0273178,4
nm0019330,nm0053543,1
nm0019330,nm0006573,1
nm0019330,nm0099366,1
nm0019330,nm0126960,2
nm0019330,nm0210274,1
nm0019330,nm0273404,2
nm0019330,nm0043934,1
nm0019330,nm0223033,1
nm0019330,nm0087339,1
nm0019330,nm0001699,1
nm0019330,nm0056768,1
nm0019330,nm0277424,1
nm0019330,nm0105482,1
nm0019330,nm0261795,1
nm0019330,nm0181039,1
nm0019330,nm0136189,1
nm0019330,nm0022264,1
nm0019330,nm0131209,2
nm0019330,nm0162179,1
nm0019330,nm0033858,1
nm0019330,nm0209968,1
nm0019330,nm0029293,1
nm0019330,nm0130952,1
nm0019330,nm0171587,1
nm0019330,nm0306286,1
nm0019330,nm0147535,1
nm0019330,nm0576327,1
nm0019330,nm0410758,1
nm0019330,nm0260469,1
nm0019330,nm0265761,1
nm0019330,nm0147430,1
nm0019330,nm0207891,1
nm0019330,nm0432682,1
nm0019330,nm0331250,1
nm0019330,nm0283113,1
nm0019330,nm0143030,1
nm0019330,nm0162223,1
nm0019330,nm0577203,1
nm0019330,nm0261000,1
nm0019330,nm0652798,1
nm0019330,nm0719792,1
nm0019330,nm0273480,1
nm0019330,nm0515785,1
nm0019330,nm0600120,1
nm0019330,nm0035415,1
nm0019330,nm0216942,1
nm0019330,nm0104195,1
nm0019330,nm0037122,1
nm0009736,nm0550255,1
nm0009736,nm0025837,1
nm0009736,nm0106098,1
nm0009736,nm0135124,1
nm0009736,nm0161672,1
nm0009736,nm0000784,1
nm0009736,nm0411600,1
nm0009736,nm0327606,1
nm0009736,nm0232375,1
nm0009736,nm0062593,1
nm0009736,nm0416220,1
nm0009736,nm0525459,1
nm0009736,nm0145554,1
nm0009736,nm0010502,1
nm0009736,nm0106064,1
nm0009736,nm0001033,1
nm0009736,nm0495078,1
nm0009736,nm0388885,1
nm0009736,nm0013566,1
nm0009736,nm0408600,1
nm0009736,nm0145061,1
nm0009736,nm0067280,1
nm0009736,nm0194742,1
nm0009736,nm0006842,1
nm0009736,nm0145443,1
nm0009736,nm0273508,1
nm0009736,nm0145500,1
nm0009736,nm0346080,1
nm0009736,nm0106041,1
nm0009736,nm0070285,1
nm0009736,nm0136051,1
nm0009736,nm0348810,1
nm0009736,nm0120878,1
nm0009736,nm0037245,1
nm0009736,nm0376228,1
nm0009736,nm0013300,1
nm0009736,nm0502457,1
nm0009736,nm0136551,1
nm0009736,nm0010162,1
nm0009736,nm0179516,1
nm0009736,nm0142780,2
nm0009736,nm0399628,1
nm0009736,nm0151884,1
nm0009736,nm0017771,1
nm0009736,nm0545580,1
nm0009736,nm0140179,1
nm0009736,nm0253781,1
nm0009736,nm0070420,1
nm0009736,nm0300239,1
nm0009736,nm0013242,1
nm0009736,nm0013487,1
nm0009736,nm0432347,1
nm0009736,nm0017171,1
nm0009736,nm0140298,1
nm0009736,nm0124546,1
nm0009736,nm0306071,1
nm0009736,nm0002024,1
nm0009736,nm0092283,1
nm0009736,nm0133286,1
nm0009736,nm0348809,1
nm0009736,nm0313919,1
nm0009736,nm0350632,1
nm0009736,nm0017248,1
nm0009736,nm0430296,1
nm0009736,nm0130922,1
nm0009736,nm0613669,1
nm0009736,nm0272979,1
nm0009736,nm0733343,1
nm0009736,nm0305517,1
nm0009736,nm0757663,1
nm0009736,nm0722023,1
nm0009736,nm0652679,1
nm0009736,nm0273787,1
nm0009736,nm0798270,1
nm0009736,nm0735785,1
nm0009736,nm0815524,1
nm0010162,nm0550255,1
nm0010162,nm0025837,1
nm0010162,nm0106098,1
nm0010162,nm0135124,1
nm0010162,nm0161672,1
nm0010162,nm0000784,1
nm0010162,nm0411600,1
nm0010162,nm0327606,1
nm0010162,nm0232375,1
nm0010162,nm0062593,1
nm0010162,nm0416220,1
nm0010162,nm0525459,1
nm0010162,nm0145554,1
nm0010162,nm0010502,2
nm0010162,nm0106064,1
nm0010162,nm0001033,1
nm0010162,nm0495078,1
nm0010162,nm0388885,1
nm0010162,nm0013566,1
nm0010162,nm0408600,1
nm0010162,nm0145061,2
nm0010162,nm0067280,1
nm0010162,nm0194742,1
nm0010162,nm0006842,1
nm0010162,nm0145443,2
nm0010162,nm0273508,1
nm0010162,nm0145500,1
nm0010162,nm0346080,1
nm0010162,nm0106041,1
nm0010162,nm0070285,1
nm0010162,nm0136051,1
nm0010162,nm0348810,1
nm0010162,nm0120878,1
nm0010162,nm0037245,1
nm0010162,nm0376228,1
nm0010162,nm0013300,1
nm0010162,nm0502457,1
nm0010162,nm0136551,1
nm0010162,nm0179516,1
nm0010162,nm0142780,1
nm0010162,nm0399628,1
nm0010162,nm0151884,1
nm0010162,nm0017771,1
nm0010162,nm0545580,1
nm0010162,nm0140179,1
nm0010162,nm0253781,1
nm0010162,nm0070420,1
nm0010162,nm0300239,1
nm0010162,nm0013242,1
nm0010162,nm0013487,2
nm0010162,nm0432347,1
nm0010162,nm0017171,1
nm0010162,nm0140298,1
nm0010162,nm0124546,1
nm0010162,nm0306071,1
nm0010162,nm0002024,1
nm0010162,nm0092283,1
nm0010162,nm0133286,1
nm0010162,nm0348809,1
nm0010162,nm0313919,1
nm0010162,nm0350632,1
nm0010162,nm0017248,1
nm0010162,nm0430296,1
nm0010162,nm0147436,1
nm0010162,nm0119447,1
nm0010162,nm0273888,1
nm0010162,nm0102743,1
nm0010162,nm0144478,1
nm0010162,nm0181519,1
nm0010162,nm0273178,1
nm0010162,nm0017391,1
nm0010162,nm0058229,1
nm0010162,nm0128952,1
nm0010162,nm0127548,1
nm0010162,nm0273787,1
nm0010162,nm0210404,1
nm0010162,nm0124390,1
nm0010162,nm0021728,1
nm0010162,nm0125665,1
nm0010162,nm0137728,1
nm0010162,nm0143704,1
nm0010162,nm0021193,1
nm0010162,nm0209349,1
nm0010162,nm0058232,1
nm0010162,nm0161657,1
nm0010162,nm0181578,1
nm0010162,nm0179845,1
nm0010162,nm0089761,1
nm0545352,nm0011732,1
nm0545352,nm0389073,1
nm0545352,nm0078725,1
nm0545352,nm0162524,1
nm0545352,nm0535597,1
nm0545352,nm0227708,1
nm0545352,nm0000080,1
nm0545352,nm0229753,1
nm0545352,nm0301426,1
nm0545352,nm0586150,1
nm0545352,nm0097616,1
nm0545352,nm0176037,1
nm0545352,nm0176035,1
nm0545352,nm0108523,1
nm0545352,nm0002131,1
nm0545352,nm0586129,1
nm0545352,nm0135908,1
nm0519281,nm0915077,1
nm0519281,nm0006890,1
nm0519281,nm0420383,1
nm0519281,nm0447305,1
nm0519281,nm0444198,1
nm0519281,nm0641939,1
nm0519281,nm0689488,1
nm0519281,nm0001186,1
nm0519281,nm0338922,1
nm0519281,nm0692439,1
nm0519281,nm0130286,1
nm0519281,nm0696866,1
nm0519281,nm0906627,1
nm0519281,nm0000336,1
nm0519281,nm0908919,1
nm0519281,nm0001588,1
nm0519281,nm0002011,1
nm0519281,nm0643000,1
nm0519281,nm0405035,1
nm0519281,nm0186903,1
nm0519281,nm0000380,1
nm0519281,nm0604605,1
nm0519281,nm0299233,1
nm0519281,nm0000842,1
nm0519281,nm0017596,1
nm0519281,nm0000044,1
nm0519281,nm0362823,1
nm0519281,nm0001657,1
nm0519281,nm0336579,1
nm0519281,nm0001821,1
nm0519281,nm0232019,1
nm0519281,nm0173438,1
nm0519281,nm0001697,1
nm0519281,nm0413319,1
nm0519281,nm0002198,1
nm0519281,nm0430151,1
nm0519281,nm0171475,1
nm0519281,nm0636183,1
nm0519281,nm0026295,1
nm0519281,nm0909614,1
nm0519281,nm0000080,1
nm0519281,nm0738327,1
nm0519281,nm0306696,1
nm0519281,nm0926235,1
nm0519281,nm0752813,1
nm0519281,nm0028674,1
nm0519281,nm0000008,1
nm0519281,nm0498609,1
nm0519281,nm0000314,1
nm0519281,nm0000053,1
nm0519281,nm0467178,1
nm0519281,nm0007234,1
nm0519281,nm0528224,1
nm0519281,nm0095524,1
nm0519281,nm0001128,1
nm0519281,nm0001740,1
nm0519281,nm0036031,1
nm0519281,nm0550646,1
nm0519281,nm0403017,1
nm0519281,nm0289302,1
nm0519281,nm0338210,1
nm0519281,nm0374567,1
nm0519281,nm0381961,1
nm0519281,nm0269026,1
nm0519281,nm0129634,1
nm0519281,nm0397580,1
nm0519281,nm0404665,1
nm0519281,nm0562807,1
nm0519281,nm0584194,1
nm0519281,nm0139441,1
nm0519281,nm0563935,1
nm0519281,nm0561792,1
nm0519281,nm0269123,1
nm0519281,nm0521471,1
nm0519281,nm0537962,1
nm0519281,nm0585506,1
nm0519281,nm0050482,1
nm0336579,nm0915077,1
nm0336579,nm0006890,1
nm0336579,nm0420383,1
nm0336579,nm0447305,1
nm0336579,nm0444198,1
nm0336579,nm0641939,1
nm0336579,nm0689488,1
nm0336579,nm0001186,1
nm0336579,nm0338922,1
nm0336579,nm0692439,1
nm0336579,nm0130286,1
nm0336579,nm0696866,1
nm0336579,nm0906627,1
nm0336579,nm0000336,1
nm0336579,nm0908919,1
nm0336579,nm0001588,1
nm0336579,nm0002011,1
nm0336579,nm0643000,1
nm0336579,nm0405035,1
nm0336579,nm0186903,1
nm0336579,nm0000380,1
nm0336579,nm0604605,1
nm0336579,nm0299233,1
nm0336579,nm0000842,1
nm0336579,nm0017596,1
nm0336579,nm0000044,1
nm0336579,nm0362823,1
nm0336579,nm0001657,1
nm0336579,nm0001821,1
nm0336579,nm0232019,1
nm0336579,nm0173438,1
nm0336579,nm0001697,1
nm0336579,nm0413319,1
nm0336579,nm0002198,1
nm0336579,nm0430151,1
nm0336579,nm0171475,1
nm0336579,nm0636183,1
nm0336579,nm0026295,1
nm0336579,nm0909614,1
nm0336579,nm0000080,1
nm0336579,nm0738327,1
nm0336579,nm0306696,1
nm0336579,nm0926235,1
nm0336579,nm0752813,1
nm0336579,nm0028674,1
nm0336579,nm0000008,1
nm0336579,nm0498609,1
nm0336579,nm0000314,1
nm0336579,nm0000053,1
nm0336579,nm0467178,1
nm0336579,nm0007234,1
nm0336579,nm0528224,1
nm0336579,nm0095524,1
nm0336579,nm0001128,1
nm0336579,nm0001740,1
nm0909614,nm0915077,1
nm0909614,nm0006890,1
nm0909614,nm0420383,1
nm0909614,nm0447305,1
nm0909614,nm0444198,1
nm0909614,nm0641939,1
nm0909614,nm0689488,1
nm0909614,nm0001186,1
nm0909614,nm0338922,1
nm0909614,nm0692439,1
nm0909614,nm0130286,1
nm0909614,nm0696866,1
nm0909614,nm0906627,1
nm0909614,nm0000336,1
nm0909614,nm0908919,1
nm0909614,nm0001588,1
nm0909614,nm0002011,1
nm0909614,nm0643000,1
nm0909614,nm0405035,1
nm0909614,nm0186903,1
nm0909614,nm0000380,1
nm0909614,nm0604605,1
nm0909614,nm0299233,1
nm0909614,nm0000842,1
nm0909614,nm0017596,1
nm0909614,nm0000044,1
nm0909614,nm0362823,1
nm0909614,nm0001657,1
nm0909614,nm0001821,1
nm0909614,nm0232019,1
nm0909614,nm0173438,1
nm0909614,nm0001697,1
nm0909614,nm0413319,1
nm0909614,nm0002198,1
nm0909614,nm0430151,1
nm0909614,nm0171475,1
nm0909614,nm0636183,1
nm0909614,nm0026295,1
nm0909614,nm0000080,1
nm0909614,nm0738327,1
nm0909614,nm0306696,1
nm0909614,nm0926235,1
nm0909614,nm0752813,1
nm0909614,nm0028674,1
nm0909614,nm0000008,1
nm0909614,nm0498609,1
nm0909614,nm0000314,1
nm0909614,nm0000053,1
nm0909614,nm0467178,1
nm0909614,nm0007234,1
nm0909614,nm0528224,1
nm0909614,nm0095524,1
nm0909614,nm0001128,1
nm0909614,nm0001740,1
nm0362823,nm0915077,1
nm0362823,nm0006890,1
nm0362823,nm0420383,1
nm0362823,nm0447305,1
nm0362823,nm0444198,1
nm0362823,nm0641939,1
nm0362823,nm0689488,1
nm0362823,nm0001186,1
nm0362823,nm0338922,1
nm0362823,nm0692439,1
nm0362823,nm0130286,1
nm0362823,nm0696866,1
nm0362823,nm0906627,1
nm0362823,nm0000336,1
nm0362823,nm0908919,1
nm0362823,nm0001588,1
nm0362823,nm0002011,1
nm0362823,nm0643000,1
nm0362823,nm0405035,1
nm0362823,nm0186903,1
nm0362823,nm0000380,1
nm0362823,nm0604605,1
nm0362823,nm0299233,1
nm0362823,nm0000842,1
nm0362823,nm0017596,1
nm0362823,nm0000044,1
nm0362823,nm0001657,1
nm0362823,nm0001821,1
nm0362823,nm0232019,1
nm0362823,nm0173438,1
