Id,category,Label
nm0645614,actor,Igor Okhlupin
nm0067872,director,Mikhail Belikov
nm0683119,actor,Luciano Pigozzi
nm0758097,director,Vittorio Salerno
nm0708670,actor,José Antonio Ramos
nm0144045,actor,Jean-Pierre Cassel
nm0933447,actor,Georges Wilson
nm0490444,director,Alberto Lattuada
nm0125657,writer,Silvana Buzzo
nm0505482,writer,Paolo Levi
nm0531431,writer,Ruggero Maccari
nm0739875,director,Péter Róna
nm0418519,director,José Jara
nm0744555,writer,H.L. Rostaine
nm0696359,actor,Gianni Prestieri
nm0134069,actor,Angelo Cannavacciolo
nm0090510,actor,Sergio Boccalatte
nm0815203,actor,Martin Sorrentino
nm0685454,director,Salvatore Piscicelli
nm0032580,writer,Carla Apuzzo
nm0758915,actor,Enzo Salomone
nm0119522,actor,Joe Bugner
nm0873454,actor,Piero Trombetta
nm0714052,actor,Carlo Reali
nm0006872,writer,Sergio Donati
nm0526876,writer,Gene Luotto
nm0251797,actor,Jakob Þór Einarsson
nm0797615,actor,Jóhann Sigurðsson
nm0348321,director,Hrafn Gunnlaugsson
nm0053132,actor,Michel Baraz
nm0884651,actor,Olivier Valet
nm0816337,director,Thierno Faty Sow
nm0880075,director,Eddie Ugbomah
nm0907480,actor,Robert Walker Jr.
nm0934606,actor,Jeff Winchester
nm0550585,writer,John P. Marsh
nm0635617,writer,Ron Norman
nm0819825,actor,Ove Sprogøe
nm0344655,actor,Morten Grunwald
nm0120381,actor,Poul Bundgaard
nm0050853,director,Erik Balling
nm0083156,writer,Claudio Biondi
nm0000020,actor,Henry Fonda
nm0041932,director,Mark Rydell
nm0860125,writer,Ernest Thompson
nm0894608,actor,Pierre Vernier
nm0183739,actor,Henry Courseaux
nm0068873,actor,Georges Beller
nm0171041,actor,Gary Coleman
nm0680097,director,Lee Philips
nm0118961,writer,Avery Buddy
nm0608616,writer,Richard Moses
nm0683980,writer,Lester Pine
nm0683991,writer,Tina Pine
nm0483767,actor,John LaMotta
nm0282408,actor,Marvin Flint
nm0164880,actor,Logan Clarke
nm0278735,director,Sam Firstenberg
nm0150831,actor,Chi Wai Chan
nm0482670,director,Ngai Choi Lam
nm0387388,writer,Titus Ho
nm0496607,actor,Igor Ledogorov
nm0622147,director,Georgi Natanson
nm0650135,writer,Viktor Orlov
nm0601153,actor,Ed Moore
nm0429958,director,Glenn Jordan
nm0799130,writer,Alberto Silvestri
nm0748936,actor,Claude-Oliver Rudolph
nm0359081,actor,Harald Hamrell
nm0373228,director,Hans Hederberg
nm0306496,actor,Santiago García
nm0057015,actor,José Barreto
nm0488198,actor,Vsevolod Larionov
nm0760815,actor,Vsevolod Sanaev
nm0796018,actor,Evgeniy Shutov
nm0096840,actor,Boris Borisov
nm0631714,director,Oleg Nikitin
nm0797725,actor,James Sikking
nm0245465,actor,Stephen Dwoskin
nm0102864,actor,Jaroslav Bradac
nm0140049,director,Jaime Carrasco
nm0154553,director,Francisco Chavez
nm0526984,director,Luis Lupone
nm0844973,director,Jesús Sánchez
nm0587476,actor,Sing Milintrasai
nm0847732,actor,Piya Takulrasdra
nm0866947,actor,Tan Tomorn
nm0889208,actor,Valapa Vannaporn
nm0698520,director,Pakorn Prohmvitak
nm0013283,writer,Rogelio Agrasánchez
nm0829781,actor,Robin Stewart
nm0951799,director,Lordan Zafranovic
nm0468156,writer,Mirko Kovac
nm1002577,actor,Manuel Ardaiz
nm1002709,actor,Javier Guitart
nm0645924,director,José Luis Olaizola
nm0182208,director,João Manuel Costa
nm0377665,director,Carlos Henriques
nm0287808,actor,Frederick Foster
nm0033420,actor,Renzo Arbore
nm0208171,writer,Luciano De Crescenzo
nm0379405,actor,Jesús Hermida
nm0037062,actor,Joaquín Arozamena
nm0127596,actor,Alfonso Cabeza
nm0282857,actor,José Miguel Flores
nm0856109,director,Jesús Terrón
nm0305557,actor,Luis García Berlanga
nm0327937,actor,Jesús González Green
nm0320988,actor,Massimo Girotti
nm0850351,writer,Iginio Ugo Tarchetti
nm0825731,director,David Steinberg
nm0676361,writer,Charlie Peters
nm0806764,director,Brian Smedley-Aston
nm0959745,actor,Mats Åhlfeldt
nm0082599,actor,Carl Billquist
nm0321129,director,Jan Gissberg
nm0489806,director,Stig Lasseby
nm0461827,writer,Gösta Knutsson
nm0469803,writer,Leif Krantz
nm0550989,actor,Ken Marshall
nm0146960,director,Liliana Cavani
nm0538938,writer,Curzio Malaparte
nm0441828,writer,Robert Katz
nm0000188,actor,Steve Martin
nm0046770,actor,Vernel Bagneris
nm0693259,writer,Dennis Potter
nm0889623,actor,Luis Varela
nm0716748,writer,Francisco Regueiro
nm0542814,actor,Jindrich Mann
nm0684465,actor,Horst Pinnow
nm0826409,director,Manfred Stelzer
nm0774854,actor,Bill Schoppert
nm0251646,actor,Paul Eiding
nm0489644,actor,Michael Laskin
nm0548533,director,Peter Markle
nm0609183,director,Jaime J. Puig
nm0954677,actor,Michael Zelniker
nm0954678,writer,Richard Zelniker
nm0933715,actor,Kevin J. Wilson
nm0893947,actor,Peter Vere-Jones
nm0085435,director,Michael Black
nm0520502,writer,Robert Lord
nm0642652,writer,John O'Shea
nm0138484,actor,Michele Gammino
nm0139213,actor,Mario Carotenuto
nm0271229,actor,Mario Feliciani
nm0317906,actor,Moti Giladi
nm0797854,director,Joel Silberg
nm0544750,actor,Steve Marachuk
nm0004967,actor,Ricky Paull Goldin
nm0000116,director,James Cameron
nm0236973,director,Miller Drake
nm0251050,writer,Charles H. Eglee
nm0332052,actor,Thomas Gottschalk
nm0473252,actor,Mike Krüger
nm0938754,actor,Ralf Wolter
nm0196236,actor,Fernando Ramos da Silva
nm0432247,actor,Jorge Julião
nm0609923,actor,Gilberto Moura
nm0513089,actor,Edilson Lino
nm0002199,director,Hector Babenco
nm0244525,writer,Jorge Durán
nm0184150,actor,Jacques-Yves Cousteau
nm0301064,director,Jacques Gagné
nm0833880,writer,Theodore Strauss
nm0191583,actor,David Cullinane
nm0450939,actor,Glenn Kezer
nm0430080,writer,Lothrop W. Jordan
nm0284638,writer,Angelino Fons
nm0174240,actor,Gabby Concepcion
nm0158029,director,Mel Chionglo
nm0498080,writer,Ricardo Lee
nm0392913,actor,Lluís Homar
nm0136566,actor,Joaquim Cardona
nm0379837,writer,Gustau Hernández Mor
nm0897138,writer,Jacques Vigoureux
nm0692986,actor,Václav Postránecký
nm0900746,actor,Karel Vochoc
nm0882971,writer,Josef Vaculík
nm0521875,writer,Jean Louis
nm0729887,actor,Giacomo Rizzo
nm0001352,actor,Terence Hill
nm0162970,writer,Sabatino Ciuffini
nm0435909,actor,Jerzy Kaliszewski
nm0691715,director,Bohdan Poreba
nm0433610,actor,Zbigniew Józefowicz
nm0001145,actor,Divine
nm0002147,actor,Tab Hunter
nm0760290,actor,David Samson
nm0000691,director,John Waters
nm0729626,director,Jacques Rivette
nm0697454,writer,Jérôme Prieur
nm0342448,actor,Andrei Grinevich
nm0033122,actor,Artashes Araratyan
nm0631862,director,Oleg Nikolayevsky
nm0009466,writer,Akhmed Abu-Bakar
nm0334536,actor,Paolo Gramignano
nm0087275,actor,Joaquín Blanco
nm0783704,actor,Mikhail Semakov
nm0659607,director,Aleksandr Pankratov
nm0619330,writer,Yuriy Nagibin
nm0752929,writer,Natalya Ryazantseva
nm0669549,actor,Jirí Pecha
nm0958558,director,Andrzej Zulawski
nm0878292,writer,Frederic Tuten
nm0000519,writer,David Mamet
nm0055910,actor,James Barnett
nm0538328,director,Michael Mak
nm0150044,writer,Terry Chalmers
nm0859801,writer,Dennis Thompsett
nm0340377,actor,Ludovít Gresso
nm0104310,writer,Adolf Branald
nm0095916,writer,Vladimír Bor
nm0392677,actor,Evert Holtzer
nm0479266,actor,Peter van Laar
nm0826348,director,Jos Stelling
nm0097722,writer,Frans Bosboom
nm0374818,writer,Fred Hekket
nm0383857,writer,Wil Hildebrand
nm0891714,writer,Herman van Veen
nm0005212,actor,Ian McKellen
nm0269073,actor,Graham Faulkner
nm0655604,actor,Niall Padden
nm0587085,director,Christopher Miles
nm0601271,writer,Harry T. Moore
nm0686786,writer,Alan Plater
nm0464170,actor,Reinhard Kolldehoff
nm0856605,director,Monica Teuber
nm0679512,actor,Hans Günther Pflaum
nm0001583,actor,Jerry Orbach
nm0286561,actor,Richard Foronjy
nm0082400,actor,Don Billett
nm0295506,actor,Colin Friels
nm0921464,director,Peter Werner
nm0046369,writer,Meridith Baer
nm0113525,actor,Eric Brown
nm0681523,actor,Patrick Piccininni
nm0002887,director,Alan Myerson
nm0338633,writer,Dan Greenburg
nm0220852,actor,Jean Desailly
nm0018658,writer,Patrick Alexander
nm0002191,writer,Jacques Audiard
nm0249134,writer,Michael Edens
nm0332752,actor,Christopher Goutman
nm0335048,actor,Farley Granger
nm0503158,writer,Glenn Leopold
nm0053493,writer,Neal Barbera
nm0506718,writer,Eric Lewald
nm0249133,writer,Mark Edward Edens
nm0245920,actor,Wieslaw Dymny
nm0344761,director,Jerzy Gruza
nm0462138,writer,Bogumil Kobiela
nm0538667,writer,Zdzislaw Maklakiewicz
nm0944947,director,Jesús Yagüe
nm0018872,actor,Manuel Alexandre
nm0216897,actor,Alberto Delgado
nm0580318,director,Antonio Mercero
nm0734626,writer,José Ángel Rodero
nm0722564,actor,Jeffrey Rhoe
nm0446632,writer,Margaret Kelly
nm0504776,writer,Kathy Lette
nm0136952,writer,Gabrielle Carey
nm0000380,actor,Robert Duvall
nm0715461,writer,J.D. Reed
nm0063181,director,Jordi Bayona
nm0554580,writer,Andreu Martín
nm0436000,actor,Aake Kalliala
nm0378427,actor,Helge Herala
nm0014273,actor,Olavi Ahonen
nm0440870,director,Taavi Kassila
nm0720091,director,Pertti Reponen
nm0002198,actor,Charles Aznavour
nm0404091,actor,Francis Huster
nm0427351,actor,Michel Jonasz
nm0159402,director,Élie Chouraqui
nm0282469,actor,Sébastien Floche
nm0001891,actor,Anthony Higgins
nm0722626,writer,Jean Rhys
nm0537738,writer,Michel Maingois
nm0273508,actor,Freddy Fernández
nm0736003,actor,Mario Alberto Rodríguez
nm0297367,writer,Fernando de Fuentes hijo
nm0539081,actor,Paolo Malco
nm0294703,actor,Giovanni Frezza
nm0108978,writer,Elisa Briganti
nm0000616,actor,Eric Roberts
nm0761836,actor,William Sanderson
nm0279926,director,Jack Fisk
nm0000010,actor,James Cagney
nm0738415,actor,Howard E. Rollins Jr.
nm0000374,actor,Brad Dourif
nm0001232,director,Milos Forman
nm0230039,writer,E.L. Doctorow
nm0919876,writer,Michael Weller
nm0902535,writer,Heinrich von Kleist
nm0722636,actor,John Rhys-Davies
nm0000229,director,Steven Spielberg
nm0442241,writer,Philip Kaufman
nm0875861,actor,Forrest Tucker
nm0356535,actor,Tom Hallick
nm0214529,actor,Don DeFore
nm0625287,director,David Nelson
nm0134525,writer,Stanley S. Canter
nm0799756,writer,Garner Simmons
nm0511818,actor,Erik Lindgren
nm0474649,actor,Jarl Kulle
nm0016336,actor,Gerardo Albarrán
nm0017391,actor,Julio Aldama
nm0598372,director,Vincent Monnikendam
nm0000886,actor,Warren Beatty
nm0467085,actor,Jerzy Kosinski
nm0341767,writer,Trevor Griffiths
nm0719624,actor,Walter Renneisen
nm0315318,actor,Jack Geula
nm0297102,actor,Giovanni Früh
nm0389233,director,Michael Hoffmann
nm0713195,director,Harry Raymon
nm0224180,director,Mario Di Pasquale
nm0342595,director,Fausto Grisi
nm0956156,actor,Willy Ziegler
nm0774289,director,Christian Schocher
nm0039319,actor,Dicken Ashworth
nm0011523,actor,Roger Adamson
nm0022904,actor,John Altman
nm0036626,actor,Sean Arnold
nm0339567,director,Colin Gregg
nm0831024,writer,Hugh Stoddart
nm0039185,actor,Al Ashton
nm0605363,actor,Michael Moriarty
nm0242743,writer,Robert Dunn
nm0876830,writer,Consol Tura
nm0000653,actor,Brent Spiner
nm0689121,director,Gian Luigi Polidoro
nm0088738,writer,Joel Block
nm0579441,writer,John Menegold
nm0864152,writer,Sherill Tippins
nm0220019,director,Raymond Depardon
nm0960115,writer,István Örkény
nm0002030,director,George Cukor
nm0886668,writer,John Van Druten
nm0683116,actor,Tim Pigott-Smith
nm0367431,director,Anthony Harvey
nm0710698,writer,Frederic Raphael
nm0513049,actor,Gees Linnebank
nm0388576,actor,Guus Hoes
nm0429563,actor,Leen Jongewaard
nm0530975,director,Dick Maas
nm0449215,actor,Michiel Kerbosch
nm0845223,director,Pál Sándor
nm0879476,writer,Zsuzsa Tóth
nm0896557,actor,Ivica Vidovic
nm0816296,actor,Fabijan Sovagovic
nm0459916,actor,Dragutin Klobucar
nm0846314,director,Zoran Tadic
nm0667724,writer,Pavao Pavlicic
nm0656186,actor,Grant Page
nm0002207,director,Richard Franklin
nm0551082,actor,Noel Marshall
nm0550968,actor,John Marshall
nm0144252,writer,Ted Cassidy
nm0398824,director,Hsia Hsu
nm0090583,actor,Eduard Bocharov
nm0802784,director,Arkadi Sirenko
nm0516412,writer,Vladimir Lobanov
nm0636479,writer,Yevgeni Nosov
nm0097550,actor,Ivan Bortnik
nm0580691,writer,Viktor Merezhko
nm0174590,director,Claude Confortès
nm0165263,writer,Paul Claudon
nm0938475,writer,Georges Wolinski
nm0002025,actor,Hume Cronyn
nm0813977,actor,Josef Sommer
nm0001587,director,Alan J. Pakula
nm0463382,writer,Howard Kohn
nm0250075,actor,Jango Edwards
nm0689866,actor,Gerhard Polt
nm0067060,director,Gloria Behrens
nm0796280,actor,Robert Sibler
nm0249111,actor,Rolf Eden
nm0902823,writer,Rosa von Praunheim
nm0952256,actor,Vadim Zakharchenko
nm0631825,director,Georgiy Nikolaenko
nm0652542,writer,Nikolai Ostrovsky
nm0048069,actor,Piotr Bajor
nm0753873,director,Stanislaw Rózewicz
nm0412619,writer,Jaroslaw Iwaszkiewicz
nm0066159,actor,Guy Bedos
nm0335131,director,Denys Granier-Deferre
nm0824007,writer,Yves Stavrides
nm0211889,director,José de Sá Caetano
nm0001175,director,Blake Edwards
nm0325919,actor,Tobias Goldman
nm0200192,director,Tage Danielsson
nm0154703,actor,André Chazel
nm0586733,actor,Rentarô Mikuni
nm0015044,writer,Jirô Akagawa
nm0957038,director,Peter Zinner
nm0785245,writer,Rod Serling
nm0922256,writer,Morris L. West
nm0927882,actor,Hans Wigren
nm0014353,actor,Leif Ahrle
nm0511458,director,Gunnel Lindblom
nm0307952,writer,Margareta Garpe
nm0182819,actor,Octavian Cotescu
nm0904846,actor,Adrian Vâlcu
nm0098208,director,Elisabeta Bostan
nm0411585,writer,Vasilica Istrate
nm0677857,writer,Cezar Petrescu
nm0477931,writer,Alex Königsmark
nm0543547,actor,Predrag 'Miki' Manojlovic
nm0119033,actor,Mladen Budiscak
nm0812505,actor,Zijah Sokolovic
nm0120779,writer,Nenad Burcar
nm0432995,writer,Ruza Jurkovic
nm0476982,writer,Pero Kvesic
nm0660233,actor,Sebastian Papaiani
nm0822002,actor,Silviu Stanculescu
nm0756926,director,Geo Saizescu
nm0763803,actor,Santo
nm0721284,actor,Gerardo Reyes
nm0013242,actor,Carlos Agostí
nm0701936,director,Rafael Pérez Grovas
nm0840756,writer,Carlos Suárez
nm0755896,actor,Jean Safont
nm0001934,actor,Kabir Bedi
nm0303168,actor,Don Galloway
nm0688819,director,James Polakof
nm0424586,writer,Beverly Johnson
nm0184722,actor,Herschel Savage
nm0001787,actor,Jeffrey Tambor
nm0201089,actor,Severn Darden
nm0169438,director,Howard R. Cohen
nm0066836,writer,Jeff Begun
nm0828778,actor,Shawn Stevens
nm0172642,director,Robert L. Collins
nm0375046,writer,Ralph Helfer
nm0637555,writer,Ken Noyle
nm0088161,writer,Robert Blees
nm0041226,actor,Albert Au
nm0095492,actor,Collin Boone
nm0000797,director,Hal Ashby
nm0247631,writer,Charles Eastman
nm0173275,actor,Zebedy Colt
nm0094403,writer,Guillermo Bonfil
nm0912321,writer,Arturo Warman
nm0596481,actor,Ovidiu Iuliu Moldovan
nm0904847,actor,Ion Vâlcu
nm0894758,director,Mircea Veroiu
nm0585396,writer,Mircea Micu
nm0516215,actor,Tony Lo Bianco
nm0548449,actor,Monte Markham
nm0042849,director,Howard Avedis
nm0032296,writer,Leah Appet
nm0773104,writer,Marlene Schmidt
nm0765777,actor,Hideki Sasaki
nm0023925,actor,Masashi Amenomori
nm0368060,actor,Kôichi Hashimoto
nm0594531,writer,Kenji Miyazawa
nm0636719,actor,Alain Noury
nm0326739,director,Predrag Golubovic
nm0128237,writer,Marc Cadiot
nm0229323,writer,Ratko Djurovic
nm0318575,writer,Vlatko Gilic
nm0348435,actor,Bichuan Guo
nm0955392,director,Nuanxing Zhang
nm0508533,writer,Tuo Li
nm0523722,actor,Jun Lu
nm0420090,actor,Jeetendra
nm0849195,director,Lekh Tandon
nm0225942,writer,William Diehl
nm0224187,writer,Gerald Di Pego
nm0001069,actor,Bud Cort
nm0243266,actor,Patrick Dupond
nm0233920,director,Robert Dornhelm
nm0203194,writer,Paul Davids
nm0002037,actor,Cliff De Young
nm0639782,actor,Richard O'Brien
nm0788940,director,Jim Sharman
nm0952266,actor,Aleksandr Zakharov
nm0468299,actor,Aleksandr Kovalenko
nm0586452,director,Vadim Mikhaylov
nm0795697,writer,Albina Shulgina
nm0883408,writer,Arkadi Vaksberg
nm0161165,actor,Wong Chun
nm0684521,actor,Gordon Pinsent
nm0454437,director,Allan King
nm0247510,writer,Ben East
nm0461341,writer,Patricia Louisianna Knop
nm0007181,director,Yash Chopra
nm0765166,writer,Sagar Sarhadi
nm0788906,writer,Romesh Sharma
nm0599214,director,João César Monteiro
nm0196064,writer,Maria Velho da Costa
nm0715381,actor,Dean Reed
nm0623948,actor,Václav Neckár
nm0293893,actor,Peter Freistadt
nm0506156,director,Nadav Levitan
nm0381589,director,Isa Hesse-Rabinovitch
nm0530499,actor,Anders Lönnbro
nm0374092,actor,Carl-Axel Heiknert
nm0830371,actor,Slavko Stimac
nm0019609,actor,Slobodan Aligrudic
nm0001437,director,Emir Kusturica
nm0796710,writer,Abdulah Sidran
nm0259724,actor,Ole Ernst
nm0365155,actor,Nikolaj Harris
nm0237814,actor,Kurt Dreyer
nm0137827,director,Esben Høilund Carlsen
nm0774978,writer,Nils Schou
nm0492649,actor,Bruno Lawrence
nm0008623,actor,Keith Aberdein
nm0002044,director,Roger Donaldson
nm0360601,writer,Peter Hansard
nm0055812,actor,Walter Barnes
nm0132769,actor,Patrick Campbell
nm0032318,writer,Max Apple
nm0512432,actor,Carl-Gustaf Lindstedt
nm0029265,director,Ulf Andrée
nm0084973,writer,Lars Björkman
nm0648136,writer,Sigvard Olsson
nm0001423,actor,Richard Kiel
nm0000921,director,Andrew Bergman
nm0604335,actor,Nanni Moretti
nm0134491,actor,Dario Cantarelli
nm0224214,actor,Nicola Di Pinto
nm0352157,actor,Alessandro Haber
nm0050126,director,Branko Baletic
nm0781119,writer,Milan Secerovic
nm0112374,director,Nick Broomfield
nm0161443,director,Joan Churchill
nm0001074,actor,Ronny Cox
nm0096813,writer,Robert Boris
nm0456788,writer,James Kirkwood Jr.
nm0266364,writer,René Fallet
nm0354677,writer,Jean Halain
nm0089164,actor,Gaëtan Bloom
nm0000959,actor,Powers Boothe
nm0780546,actor,Franklyn Seales
nm0318429,writer,David Giler
nm0769874,director,Franklin J. Schaffner
nm0177257,writer,Robin Cook
nm0614546,writer,Michael T. Murphy
nm0272511,writer,Larry Ferguson
nm0313248,actor,Daniel Genée
nm0313249,director,Heidi Genée
nm0470305,writer,Helga Krauss
nm0430927,director,Jon Jost
nm0299175,director,Yasuo Furuhata
nm0475568,writer,Sô Kuramoto
nm0022318,actor,Aldo Alori
nm0143303,actor,Luigi Casellato
nm0146333,actor,Bruno Cattaneo
nm0188020,writer,Diana Crispo
nm0115448,actor,Colin Bruce
nm0926170,actor,Peter Whitman
nm0034013,actor,Robert Arden
nm0700796,director,John Purdie
nm0710383,writer,Peter Ransley
nm0770245,writer,Morton Schatzman
nm0106688,actor,Larry Breeding
nm0321982,actor,Ned Glass
nm0727042,director,Jenny Bowen
nm0643105,actor,Warren Oates
nm0718645,director,Ivan Reitman
nm0089676,writer,Len Blum
nm0325175,writer,Daniel Goldberg
nm0325999,actor,Matthew Goldsby
nm0282551,actor,Joe Flood
nm0038239,actor,Arévalo
nm0059999,actor,Josep Basora
nm0309083,director,Ricardo Gascón
nm0246408,actor,Francisco Díaz 'Frank'
nm0222094,actor,Nikolaus Dutsch
nm0070460,actor,Dominik Bender
nm0917775,actor,Lutz Weidlich
nm0761400,director,Helke Sander
nm0001059,actor,Robbie Coltrane
nm0527099,actor,John Lurie
nm0688096,director,Amos Poe
nm0059695,actor,Jaime Bascu
nm0765325,actor,Daniel Sarky
nm0487897,director,Christian Lara
nm0378562,writer,James Herbert
nm0299522,actor,Pyotr Fyodorov
nm0698194,actor,Maksim Prizov
nm0847803,director,Igor Talankin
nm0039933,writer,Viktor Astafyev
nm0005019,actor,Bo Hopkins
nm0835144,actor,Don Stroud
nm0815634,director,Jim Sotos
nm0325773,writer,Erwin Goldman
nm0500803,actor,Gia Lejava
nm0121018,actor,Elguja Burduli
nm0591881,actor,Ruslan Mikaberidze
nm0875387,actor,Baadur Tsuladze
nm0685345,actor,Guram Pirtskhalava
nm0476993,director,Irakli Kvirikadze
nm0945632,actor,Tadashi Yamashita
nm0908539,actor,Bill Wallace
nm0316977,actor,Gerry Gibson
nm0583504,director,Byron Meyers
nm0518599,writer,Britt Lomond
nm0641153,writer,William O'Hagan
nm0709732,writer,Joseph J. Randazzo
nm0843615,actor,András Szabó
nm0232566,actor,Imre Donkó
nm0850601,director,Béla Tarr
nm0464741,actor,Janusz Komorowski
nm0059300,actor,Zbigniew Bartosiewicz
nm0230869,actor,Jan Dolata
nm0412579,actor,Eugeniusz Iwanowski
nm0937489,director,Krzysztof Wojciechowski
nm0419548,actor,Seweryn Jaworski
nm0259744,actor,Bela Ernyey
nm0879458,actor,László Tóth
nm0658904,director,György Palásthy
nm0126545,writer,Ágnes Bálint
nm0617378,actor,Gábor Máté
nm0843677,actor,László Szacsvay
nm0127147,director,Géza Böszörményi
nm0602164,actor,Christoph Moosbrugger
nm0451828,actor,Philippe Khorsand
nm0023851,actor,Hervé Amalou
nm0394515,writer,Dana Horaková
nm0163227,actor,Philippe Clair
nm0230029,actor,Michal Docolomanský
nm0111003,actor,Vlastimil Brodský
nm0465716,actor,Milos Kopecký
nm0513792,director,Oldrich Lipský
nm0106404,writer,Jirí Brdecka
nm0773710,writer,Barry Schneider
nm0076917,writer,Jeffrey Bernini
nm0582750,director,Radley Metzger
nm0324347,director,Peter Goedel
nm0597369,director,Lutz Mommartz
nm0765140,actor,Richard Sargent
nm0565838,actor,Don McLeod
nm0812874,director,Alfred Sole
nm0000576,actor,Sean Penn
nm0690431,writer,Darryl Ponicsan
nm0436543,writer,Robert Mark Kamen
nm0512611,writer,James Lineberger
nm0293366,writer,Devery Freeman
nm0641509,actor,Miles O'Keeffe
nm0492342,actor,John Phillip Law
nm0123194,writer,Edgar Rice Burroughs
nm0323787,writer,Gary Goddard
nm0294600,actor,Leonard Frey
nm0111882,director,Bob Brooks
nm0125664,writer,Joyce Buñuel
nm0264512,actor,Peter Faber
nm0830683,actor,Jaap Stobbe
nm0436596,actor,Piet Kamerman
nm0682851,director,Guido Pieters
nm0899706,writer,Gerrit Visscher
nm0519665,writer,Karin Loomans
nm0246894,actor,György Dörner
nm0625850,actor,Károly Nemcsák
nm0439365,writer,Ferenc Karinthy
nm0141305,actor,Peter Carson
nm0192870,director,Peter Curran
nm0831863,actor,Ethan Stone
nm0136953,actor,Geoffrey Carey
nm0315263,actor,John Paul Getty III
nm0453934,actor,Jeffrey Kime
nm0010434,writer,Gilbert Adair
nm0501047,actor,Gérard Lemaire
nm0593203,actor,Cameron Mitchell Jr.
nm0419273,actor,Peter Jason
nm0001262,actor,Ben Gazzara
nm0000953,director,Peter Bogdanovich
nm0636816,writer,Blaine Novak
nm0000902,actor,Jim Belushi
nm0000520,director,Michael Mann
nm0389821,writer,Frank Hohimer
nm0779026,actor,David Scott
nm1002603,actor,Paul Boensch III
nm1002718,actor,Johnny Harra
nm0502422,director,Malcolm Leo
nm0813583,director,Andrew Solt
nm0549134,actor,John Marley
nm0669004,director,Richard Pearce
nm0759070,writer,James Salter
nm0526712,actor,Tin Sang Lung
nm0859389,director,Ralph L. Thomas
nm0131489,writer,Anne Cameron
nm0293117,writer,Josh Freed
nm0527002,actor,Federico Luppi
nm0208674,actor,Julio De Grazia
nm0241696,actor,Ulises Dumont
nm0011897,director,Roberta Findlay
nm0403612,actor,Jeffrey Hurst
nm0268094,actor,Tony King
nm0666674,director,Anand Patwardhan
nm0054292,director,Marie Bardischewski
nm0905058,actor,Benjamin Völz
nm0776457,director,Friedemann Schulz
nm0025988,actor,Christian Anders
nm0938772,actor,Maximilian Wolters
nm0097639,actor,Sascha Borysenko
nm0350868,actor,Manolo Gómez Bur
nm0844538,writer,José Luis Sáenz de Heredia
nm0087238,writer,Carlos Blanco
nm0772783,director,Ernst Schmidt Jr.
nm0815713,actor,Alain Souchon
nm0710919,director,Jean-Paul Rappeneau
nm0710920,writer,Élisabeth Rappeneau
nm0554436,actor,Sergey Martynov
nm0440397,actor,Mikhail Kozakov
nm0438712,actor,Nikolay Karachentsov
nm0583789,director,Yevgeni Mezentsev
nm0788522,director,Iosif Shapiro
nm0900058,writer,Arnold Vitol
nm0353682,director,Manuchehr Haghaniparast
nm0538532,writer,Mohsen Makhmalbaf
nm0155737,actor,Reza Cheraghi
nm0316462,director,Ken Gibb
nm0818759,actor,Davy Spillane
nm0222752,actor,Alan Devlin
nm0583897,actor,Johnny Choil Mhaidhc
nm0173764,director,Joe Comerford
nm0001403,writer,Neil Jordan
nm0826010,director,Thomas Steiner
nm0742940,director,Francesco Rosi
nm0686827,writer,Andrey Platonov
nm0034883,actor,Santi Arisa
nm0406529,director,Manuel Iborra
nm0722722,actor,Pau Riba
nm0471890,actor,Franz-Xaver Kroetz
nm0038334,actor,Werner Asam
nm0256495,director,Klaus Emmerich
nm0335825,writer,Jörg Graser
nm0759617,actor,Gérard Samaan
nm0833708,director,Jean-Marie Straub
nm0257290,writer,Friedrich Engels
nm0404009,writer,Mahmoud Hussein
nm0343260,director,Ulu Grosbard
nm0242869,writer,John Gregory Dunne
nm0225820,writer,Joan Didion
nm0991227,writer,Gary S. Hall
nm0037694,director,Antonio Artero
nm0436577,actor,Ivan Kamensky
nm0631963,director,Sergey Nikonenko
nm0915382,actor,Al Waxman
nm0111314,director,Rex Bromfield
nm0646255,writer,Henry Olek
nm0290435,actor,Kari Franck
nm0839428,actor,Ari Suonsuu
nm0393345,director,Pirjo Honkasalo
nm0499939,director,Pekka Lehto
nm0441661,writer,Daniel Katz
nm0405586,actor,Magnus Härenstam
nm0002120,director,Lasse Hallström
nm0516355,writer,Ivar Lo-Johansson
nm0286800,writer,Lars Lennart Forsberg
nm0108959,actor,Bernard Brieux
nm0149348,actor,Thomas Chabrol
nm0236580,actor,Etienne Draber
nm0720938,director,Bernard Revon
nm0099684,writer,Didier Bouquet-Nadaud
nm0429560,director,Otto Jongerius
nm0676003,writer,R.J. Peskens
nm0078836,actor,Antoine Bessis
nm0890181,writer,Alex Varoux
nm0858557,writer,Brandon Thomas
nm0493872,actor,George Lazenby
nm0904723,writer,Alberto Vázquez Figueroa
nm0014434,writer,Federico Aicardi
nm0019464,director,Muzaffar Ali
nm0952067,writer,Shama Zaidi
nm0796503,writer,Javed Siddiqui
nm0895720,director,Michel Vianey
nm0083234,actor,Maurice Biraud
nm0167983,writer,Andrew Coburn
nm0015520,director,Joseph Akouissone
nm0723623,actor,Claude Rich
nm0239816,actor,Michel Duchaussoy
nm0264429,actor,Jacques Fabbri
