Id,category,Label
nm0306238,writer,Juan García
nm0297414,writer,Fernando de Fuentes
nm0001258,actor,James Garner
nm0415591,actor,Dean Jagger
nm0678928,director,Joseph Pevney
nm0168829,writer,Lenore J. Coffee
nm0362992,writer,Marion Hargrove
nm0370312,writer,Cameron Hawley
nm0654843,actor,Antonio Ozores
nm0748343,actor,Pepe Rubio
nm0622812,director,Agustín Navarro
nm0575887,writer,José Antonio Medrano
nm0000086,actor,Louis de Funès
nm0240015,actor,Pierre Dudan
nm0087126,actor,Francis Blanche
nm0723823,actor,Jean Richard
nm0060430,director,Jean Bastia
nm0200252,writer,Jean-Daniel Daninos
nm0513344,writer,Guy Lionel
nm0893341,actor,Lino Ventura
nm0000901,actor,Jean-Paul Belmondo
nm0197950,actor,Marcel Dalio
nm0767110,director,Claude Sautet
nm0320510,writer,José Giovanni
nm0418625,writer,Pascal Jardin
nm0700803,actor,Edmund Purdom
nm0000857,actor,John Drew Barrymore
nm0869645,director,Viktor Tourjansky
nm0728984,director,Giorgio Venturini
nm0198765,writer,Damiano Damiani
nm0508792,writer,Ugo Liberatore
nm0953413,writer,Federico Zardi
nm0273178,actor,Fernando Fernán Gómez
nm0133668,actor,Raúl Cancio
nm0664657,writer,Alfonso Paso
nm0347566,actor,Enrique Guitart
nm0034457,director,José María Argemí
nm0554466,writer,J. Martí Farreras
nm0125936,actor,Louis Byles
nm0567288,actor,George McCurdy
nm0027134,director,Marion Clayton Anderson
nm0853930,director,Rickard Tegström
nm0861453,writer,Alan Thornhill
nm0668019,actor,William Pawley Jr.
nm0816332,actor,Jirí Sovák
nm0398703,actor,Rudolf Hrusínský
nm0517907,actor,Václav Lohniský
nm0387218,actor,Josef Hlinomaz
nm0294758,director,Martin Fric
nm0237319,writer,Jan Drda
nm0167962,actor,Germán Cobos
nm0554632,director,Eugenio Martín
nm0650463,writer,Emilio Orozco
nm0895937,writer,Antonio Vich
nm0013221,director,Philippe Agostini
nm0115657,director,Raymond Leopold Bruckberger
nm0494283,writer,Gertrud von Le Fort
nm0076111,writer,Georges Bernanos
nm0480454,actor,David Ladd
nm0187981,actor,Donald Crisp
nm0000942,actor,Theodore Bikel
nm0188536,actor,Max Croiset
nm0164044,director,James B. Clark
nm0653536,writer,Ouida
nm0792090,writer,Ted Sherdeman
nm0890315,writer,Jesús Vasallo
nm0142776,actor,Antonio Casal
nm0394541,actor,Manolo Morán
nm0896065,actor,Jorge Vico
nm0658971,director,Clemente Pamplona
nm0007584,writer,Francisco Abad
nm0583825,writer,Miguel Mezquíriz
nm0610997,writer,Federico Muelas
nm0651039,actor,Óscar Ortiz de Pinedo
nm0050048,director,Rafael Baledón
nm0757706,writer,José Salazar
nm0689255,actor,Vitali Politseymako
nm0412059,actor,Mikhail Ivanov
nm0616268,director,Yuri Muzykant
nm0711141,director,Natalya Rashevskaya
nm0331003,writer,Maxim Gorky
nm0681566,actor,Michel Piccoli
nm0898789,actor,Yves Vincent
nm0449245,director,Jean Kerchner
nm0752178,writer,Jean-René Ruttinger
nm0306186,actor,Javier García
nm0759453,director,Rafael J. Salvia
nm0554706,writer,Miguel Martín
nm0078793,actor,Ferenc Bessenyei
nm0084496,actor,Tibor Bitskey
nm0058278,actor,Béla Barsi
nm0299586,director,Zoltán Fábri
nm0765264,writer,Imre Sarkadi
nm0301556,actor,Michel Galabru
nm0724898,writer,Jean-José Richer
nm0312890,actor,Leo Genn
nm0094083,actor,Sergey Bondarchuk
nm0582019,actor,Hannes Messemer
nm0744023,director,Roberto Rossellini
nm0024847,writer,Sergio Amidei
nm0264420,writer,Diego Fabbri
nm0740021,writer,Brunello Rondi
nm0215703,writer,Mario Del Papa
nm0194742,actor,Arturo de Córdova
nm0649598,actor,Guillermo Orea
nm0327950,director,Rogelio A. González
nm0017274,writer,Luis Alcoriza
nm0532579,writer,Arthur Machen
nm0161672,actor,Marcelo Chávez
nm0673023,writer,Ramón Pereda
nm0273404,actor,Arturo Fernández
nm0002815,director,Pedro Lazaga
nm0305863,writer,Rafael García Serrano
nm0225128,writer,José Luis Dibildos
nm0607504,actor,Jeff Morrow
nm0743523,actor,Jim Ross
nm0529910,director,Jorge López Portillo
nm0105965,writer,Mortimer Braus
nm0689565,writer,Jack Pollexfen
nm0001088,actor,Peter Cushing
nm0000587,actor,Donald Pleasence
nm0741394,actor,George Rose
nm0319241,director,John Gilling
nm0341707,writer,Leon Griffiths
nm0185883,actor,James Craig
nm0357020,actor,Brett Halsey
nm0390402,director,William J. Hole Jr.
nm0249452,writer,James Edmiston
nm0310120,writer,Dallas Gaultois
nm0368394,actor,O.E. Hasse
nm0517895,actor,Helmuth Lohner
nm0711859,director,Ákos Ráthonyi
nm0445123,writer,Eberhard Keindorff
nm0789737,writer,George Bernard Shaw
nm0796242,writer,Johanna Sibelius
nm0344645,writer,Anatole de Grunwald
nm0000008,actor,Marlon Brando
nm0001486,director,Sidney Lumet
nm0931783,writer,Tennessee Williams
nm0731409,writer,Meade Roberts
nm0208375,actor,Peppino De Filippo
nm0865575,actor,Ugo Tognazzi
nm0264770,actor,Franco Fabrizi
nm0557840,director,Camillo Mastrocinque
nm0080755,writer,Oreste Biancoli
nm0847823,writer,Vincenzo Talarico
nm0892556,writer,Sergio Velitti
nm0893764,writer,Dino Verde
nm0244849,actor,Paul Guers
nm0239660,actor,Jacques Duby
nm0404021,actor,Olivier Hussenot
nm0201063,director,Frédéric Dard
nm0114140,actor,Lowell Brown
nm0001181,actor,Jack Elam
nm0374268,writer,Jo Heims
nm0077872,actor,Fred Bertelmann
nm0917076,actor,Peter Weck
nm0220131,director,Hans Deppe
nm0298835,writer,Janne Furch
nm0384768,writer,Werner Hill
nm0874502,actor,Tom Tryon
nm0445650,director,Harry Keller
nm0319663,writer,Frank D. Gilroy
nm0866572,writer,Maurice Tombragel
nm0184781,actor,Darry Cowl
nm0562841,actor,Alfredo Mayo
nm0671559,actor,Julio Peña
nm0684510,director,Jacques Pinoteau
nm0266364,writer,René Fallet
nm0897505,writer,Jacques Vilfrid
nm0704719,actor,Francisco Rabal
nm0953400,actor,Manuel Zarzo
nm0267071,writer,Ramón D. Faraldo
nm0726153,actor,Gerhard Riedmann
nm0814355,actor,Hans Söhnker
nm0509327,director,Wolfgang Liebeneiner
nm0469122,writer,Heinrich Krackhardt
nm0542063,actor,Nino Manfredi
nm0154804,actor,Andrea Checchi
nm0853732,actor,Gianrico Tedeschi
nm0699750,director,Gianni Puccini
nm0677880,writer,Elio Petri
nm0157057,writer,Tommaso Chiaretti
nm0007098,actor,Paul Hubschmid
nm0721195,actor,Walther Reyer
nm0391485,actor,Claus Holm
nm0000485,director,Fritz Lang
nm0530690,writer,Werner Jörg Lüddecke
nm0902376,writer,Thea von Harbou
nm0395240,actor,Miroslav Hornícek
nm0111003,actor,Vlastimil Brodský
nm0688076,director,Zdenek Podskalský
nm0199629,writer,Frantisek Daniel
nm1007428,writer,Milos Václav Kratochvíl
nm0856187,actor,Laurent Terzieff
nm0690597,director,Gillo Pontecorvo
nm0758357,writer,Franco Solinas
nm0147599,writer,Suso Cecchi D'Amico
nm0752297,actor,Martin Ruzek
nm0753590,actor,Vladimír Ráz
nm0223384,actor,Rudolf Deyl
nm0162272,director,Miroslav Cikán
nm0107010,writer,Bohumil Brejcha
nm0587806,director,David Millin
nm0370144,actor,Jack Hawkins
nm0665902,actor,Nigel Patrick
nm0515193,actor,Roger Livesey
nm0000277,actor,Richard Attenborough
nm0213136,director,Basil Dearden
nm0092675,writer,John Boland
nm0285302,writer,Bryan Forbes
nm0297258,actor,Matthias Fuchs
nm0857941,director,Rolf Thiele
nm0633432,writer,Barbara Noack
nm0902860,writer,Gregor von Rezzori
nm0581042,actor,Ismael Merlo
nm0317856,director,Rafael Gil
nm0289373,writer,Agustín de Foxá
nm0133257,actor,José Campos
nm0171534,writer,José Luis Colina
nm0378807,actor,Leszek Herdegen
nm0691715,director,Bohdan Poreba
nm0073214,writer,Ryszard Ber
nm0106653,actor,Eduard Bredun
nm0819274,director,Sergei Sploshnov
nm0073665,writer,Mikhail Berezko
nm0726546,actor,George Rigaud
nm0042900,actor,Jaime Avellán
nm0523484,actor,Javier Loyola
nm0380565,director,Miguel Herrero
nm0057449,writer,Antonio Barrilado
nm0127585,writer,Virgilio Cabello
nm0555494,actor,Jaroslav Marvan
nm0660440,actor,Jirí Papez
nm0623971,actor,Milos Nedbal
nm0532384,director,Jaroslav Mach
nm0126559,actor,László Bánhidi
nm0059896,actor,Zoltán Basilides
nm0126607,actor,Lajos Básti
nm0350579,actor,György Györffy
nm0904651,director,Zoltán Várkonyi
nm0045099,writer,László Babura
nm0045880,writer,Péter Bacsó
nm0862282,writer,Gábor Thurzó
nm0041509,actor,Michel Auclair
nm0785771,actor,Jean Servais
nm0350826,actor,Raymond Gérôme
nm0702429,director,Etienne Périer
nm0092267,writer,Pierre Boileau
nm0092268,writer,Thomas Narcejac
nm0264669,writer,Dominique Fabre
nm0884152,writer,Albert Valentin
nm0617875,actor,Gunnar Möller
nm0776711,actor,Erik Schumann
nm0936252,director,Frank Wisbar
nm0404665,actor,Robert Hutton
nm0323798,actor,John Goddard
nm0177949,actor,Clancy Cooper
nm0775364,director,John F. Schreyer
nm0085143,writer,Robert J. Black Jr.
nm0075312,writer,Lester Wm. Berke
nm0738868,writer,Dean Romano
nm0431938,writer,Gary Judis
nm0810550,actor,Innokentiy Smoktunovskiy
nm0515106,actor,Vasiliy Livanov
nm0881708,actor,Evgeniy Urbanskiy
nm0435563,director,Mikhail Kalatozov
nm0464440,writer,Grigoriy Koltunov
nm0651998,writer,Valeri Osipov
nm0747657,writer,Viktor Rozov
nm0554959,actor,Adalberto Martínez
nm0419331,actor,José Jasso
nm0666304,actor,Lee Patterson
nm0245945,actor,Peter Dyneley
nm0147204,actor,Robert Cawdron
nm0472849,director,John Kruse
nm0724732,actor,Ralph Richardson
nm0627453,actor,John Neville
nm0711855,director,Gregory Ratoff
nm0252100,writer,Jo Eisinger
nm0831361,writer,Leslie Stokes
nm0364689,writer,Frank Harris
nm0831386,writer,Sewell Stokes
nm0798219,actor,António Silva
nm0818819,actor,Antônio Spina
nm0289543,director,Augusto Fraga
nm0229485,writer,Amadeu do Vale
nm0403709,writer,Alfredo Hurtado
nm0495905,actor,Goyo Lebrero
nm0145919,director,Feliciano Catalán
nm0063116,writer,Antonio Baylos
nm0063117,writer,Daniel Baylos
nm0413561,actor,Gordon Jackson
nm0018776,actor,Terence Alexander
nm0876440,director,Montgomery Tully
nm0933850,writer,Maurice J. Wilson
nm0583699,writer,Laurence Meynell
nm0157739,actor,Feng Chin
nm0239005,director,Kuang-Chi Tu
nm0788100,writer,Mu Shangguan
nm0598603,actor,Manuel Monroy
nm0670591,actor,Manuel Peiró
nm0487870,writer,Antonio de Lara
nm0509887,writer,Luis Ligero
nm0509890,writer,Tono Ligero
nm0883762,writer,Ramón Agustín Valdivieso
nm0409149,actor,Yin Wang
nm0497379,director,Han Hsiang Li
nm0911099,writer,Yue-Ting Wang
nm0943469,actor,Klausjürgen Wussow
nm0755697,actor,Karl-Georg Saebisch
nm0017530,actor,Thomas Alder
nm0738056,director,Jürgen Roland
nm0908624,writer,Edgar Wallace
nm0251912,writer,Egon Eis
nm0579566,writer,Wolfgang Menge
nm0000063,actor,Anthony Quinn
nm0000564,actor,Peter O'Toole
nm0321407,actor,Carlo Giustini
nm0712947,director,Nicholas Ray
nm0749200,writer,Hans Ruesch
nm0051738,writer,Baccio Bandini
nm0271417,actor,Tom Felleghy
nm0080576,director,Roberto Bianchi Montero
nm0024589,writer,Mario Amendola
nm0754081,writer,Günther Rücker
nm0525654,actor,Oldrich Lukes
nm0532672,actor,Ignacy Machowski
nm0648681,actor,Julius Ongewe
nm0535512,director,Kurt Maetzig
nm0501015,writer,Stanislaw Lem
nm0275312,writer,Jan Fethke
nm0463305,writer,Wolfgang Kohlhaase
nm0718383,writer,Günter Reisch
nm0818433,actor,Renato Speziali
nm0132135,actor,Carlo Campanini
nm0729889,actor,Gianni Rizzo
nm0513420,director,Giuseppe Lipartiti
nm0396136,actor,Robert Hossein
nm0187671,director,Alfredo B. Crevenna
nm0898247,writer,Fernanda Villeli
nm0605059,actor,Terence Morgan
nm0654089,actor,Bill Owen
nm0501539,director,John Lemont
nm0888538,writer,Leigh Vance
nm0353916,actor,Jess Hahn
nm0234767,actor,Van Doude
nm0083910,actor,Paul Bisciglia
nm0006445,director,Éric Rohmer
nm0337541,writer,Paul Gégauff
nm0858865,actor,Georg Thomas
nm0676729,actor,Werner Peters
nm0775650,actor,Ernst Schröder
nm0679974,director,Harald Philipp
nm0465337,writer,Heinz G. Konsalik
nm0197108,actor,Paul Dahlke
nm0894201,actor,Michael Verhoeven
nm0459801,director,Werner Klingler
nm0375518,writer,Hans-Ulrich Horster
nm0406108,writer,J.A. Hübler-Kahla
nm0004570,actor,Sunil Dutt
nm0746950,director,Bimal Roy
nm0315905,writer,Nabendu Ghosh
nm0315926,writer,Subodh Ghosh
nm0536819,writer,Paul Mahendra
nm0031428,actor,Costache Antoniu
nm0147338,actor,Jules Cazaban
nm0321296,actor,Alexandru Giugaru
nm0586233,director,Aurel Miheles
nm0619321,director,Gheorghe Naghi
nm0135905,writer,Ion Luca Caragiale
nm0824951,writer,Mircea Stefanescu
nm0000851,actor,Lex Barker
nm0520859,actor,Livio Lorenzon
nm0135730,director,Luigi Capuano
nm0162572,writer,Marcello Ciorciolini
nm0582706,writer,Vittorio Metz
nm0316363,writer,Roberto Gianviti
nm0136051,actor,Tony Carbajal
nm0585765,writer,Felipe Mier Miranda
nm0677538,writer,Ulises Petit de Murat
nm0593192,actor,Cameron Mitchell
nm0527017,actor,John Lupton
nm0110917,actor,Steve Brodie
nm0128715,director,Edward L. Cahn
nm0448839,writer,Robert E. Kent
nm0359034,writer,Orville H. Hampton
nm0097449,actor,Dieter Borsche
nm0033007,actor,Ángel Aranda
nm0023813,director,Luis César Amadori
nm0529936,writer,José López Rubio
nm0549893,writer,Luis Marquina
nm0033879,writer,Luis de los Arcos
nm0003337,actor,Karlheinz Böhm
nm0950109,director,Terence Young
nm0471014,writer,Herbert Kretzmer
nm0497374,writer,Harry Lee
nm0593775,actor,Thomas Mitchell
nm0932270,actor,Austin Willis
nm0101504,director,Muriel Box
nm0791194,writer,Elsa Shelley
nm0101511,writer,Sydney Box
nm0000051,actor,James Mason
nm0001695,actor,George Sanders
nm0426799,actor,Oliver Johnston
nm0357891,director,Guy Hamilton
nm0062629,writer,Paul Winterton
nm0532032,writer,Roger MacDougall
nm0289334,writer,Ivan Foxwell
nm0097355,actor,Antonio Borrero 'Chamaco'
nm0167070,actor,Alberto Closas
nm0171590,director,Julio Coll
nm0173775,writer,Lluís Josep Comerón
nm0407759,writer,Jorge Illa
nm0001120,actor,Vittorio De Sica
nm0004625,actor,Daniel Gélin
nm0092380,director,Claude Boissol
nm0275269,writer,Pasquale Festa Campanile
nm0290050,writer,Massimo Franciosa
nm0767163,writer,Marc-Gilbert Sauvajon
nm0418111,actor,Horst Janson
nm0903088,director,Rolf von Sydow
nm0444267,writer,Thomas Keck
nm0464378,writer,Max Kolpé
nm0163588,actor,Aimé Clariond
nm0596850,director,Édouard Molinaro
nm0165404,writer,Maurice Clavel
nm0784526,actor,Joe Sentieri
nm0147983,actor,Adriano Celentano
nm0002086,director,Lucio Fulci
nm0011657,writer,Giovanni Addessi
nm0896583,writer,Vittorio Vighi
nm0900238,writer,Piero Vivarelli
nm0903971,actor,Lazar Vrabie
nm0162979,actor,Liviu Ciulei
nm0162958,actor,Stefan Ciubotarasu
nm0135828,writer,Dumitru Carabat
nm0613299,writer,Francisc Munteanu
nm0691489,writer,Titus Popovici
nm0701675,actor,Július Pántik
nm0810860,actor,Bohumil Smída
nm0375092,director,Ladislav Helge
nm0473158,writer,Ivan Kríz
nm0599965,actor,Aldo Monti
nm0701660,actor,György Pálos
nm0314973,director,Viktor Gertler
nm0843651,writer,Magda Szabó
nm0124546,actor,Sergio Bustamante
nm0022981,writer,Manuel Altolaguirre
nm0432007,actor,Curd Jürgens
nm0007042,actor,Herbert Lom
nm0496746,director,J. Lee Thompson
